,District,PropertyType,MainMaterial,B_area,Rooms,LivingR,BathR,Price
13236,淡水區,住宅大樓,鋼筋混凝土造,77.13,2.0,2.0,1.0,6100000.0
13237,淡水區,公寓,鋼筋混凝土造,129.96,5.0,2.0,1.0,4350000.0
13238,淡水區,住宅大樓,鋼筋混凝土造,190.49,4.0,2.0,2.0,12100000.0
13239,淡水區,套房,鋼筋混凝土造,38.17,1.0,0.0,1.0,2800000.0
13240,淡水區,公寓,鋼筋混凝土造,98.31,6.0,4.0,4.0,5680000.0
13241,淡水區,住宅大樓,鋼筋混凝土造,182.87,3.0,2.0,2.0,11400000.0
13242,淡水區,華廈,鋼筋混凝土造,131.05,2.0,2.0,1.0,7600000.0
13243,淡水區,華廈,鋼筋混凝土造,146.12,2.0,2.0,2.0,8400000.0
13244,淡水區,住宅大樓,鋼筋混凝土造,173.13,3.0,2.0,2.0,12050000.0
13245,淡水區,住宅大樓,鋼筋混凝土造,152.78,3.0,2.0,1.0,8680000.0
13246,淡水區,住宅大樓,鋼筋混凝土造,120.4,3.0,2.0,2.0,7850000.0
13247,淡水區,華廈,鋼筋混凝土造,98.42,2.0,2.0,1.0,10000000.0
13248,淡水區,華廈,鋼筋混凝土造,73.18,2.0,0.0,2.0,5400000.0
13249,淡水區,華廈,鋼筋混凝土造,106.79,3.0,2.0,2.0,8500000.0
13250,淡水區,住宅大樓,鋼筋混凝土造,112.43,2.0,1.0,1.0,6750000.0
13251,淡水區,住宅大樓,鋼筋混凝土造,193.8,3.0,2.0,2.0,12480000.0
13252,淡水區,公寓,鋼筋混凝土造,65.54,2.0,2.0,1.0,3200000.0
13253,淡水區,華廈,鋼筋混凝土造,178.5,3.0,2.0,2.0,11300000.0
13254,淡水區,住宅大樓,鋼筋混凝土造,136.84,3.0,2.0,2.0,7400000.0
13255,淡水區,住宅大樓,鋼筋混凝土造,180.29,3.0,2.0,2.0,12560000.0
13256,淡水區,住宅大樓,鋼筋混凝土造,140.18,3.0,1.0,2.0,8430000.0
13257,淡水區,住宅大樓,鋼筋混凝土造,113.91,2.0,1.0,1.0,6180000.0
13258,淡水區,套房,鋼筋混凝土造,66.71,1.0,1.0,1.0,2700000.0
13259,淡水區,住宅大樓,鋼筋混凝土造,158.4,3.0,2.0,2.0,7200000.0
13260,淡水區,住宅大樓,鋼筋混凝土造,51.28,2.0,1.0,1.0,5300000.0
13261,淡水區,華廈,鋼筋混凝土造,118.86,3.0,0.0,3.0,7100000.0
13262,淡水區,住宅大樓,鋼筋混凝土造,113.99,1.0,2.0,1.0,7460000.0
13263,淡水區,住宅大樓,鋼筋混凝土造,120.73,2.0,2.0,1.0,5500000.0
13264,淡水區,住宅大樓,鋼筋混凝土造,145.89,2.0,1.0,2.0,10500000.0
13265,淡水區,華廈,鋼筋混凝土造,146.09,3.0,2.0,2.0,9130000.0
13266,淡水區,住宅大樓,鋼筋混凝土造,118.72,3.0,2.0,2.0,9800000.0
13267,淡水區,住宅大樓,鋼筋混凝土造,98.91,3.0,2.0,1.0,4900000.0
13268,淡水區,華廈,鋼筋混凝土造,151.78,3.0,2.0,2.0,11500000.0
13269,淡水區,透天厝,加強磚造,133.54,4.0,2.0,2.0,12800000.0
13270,淡水區,華廈,鋼筋混凝土造,53.7,2.0,1.0,1.0,3280000.0
13271,淡水區,套房,鋼筋混凝土造,37.33,1.0,1.0,1.0,2750000.0
13272,淡水區,住宅大樓,鋼筋混凝土造,126.15,2.0,2.0,1.0,8600000.0
13273,淡水區,住宅大樓,鋼骨鋼筋混凝土造,164.28,2.0,2.0,2.0,15980000.0
13274,淡水區,住宅大樓,鋼骨鋼筋混凝土造,164.28,2.0,2.0,2.0,17350000.0
13275,淡水區,住宅大樓,鋼骨鋼筋混凝土造,166.57,2.0,2.0,2.0,16660000.0
13276,淡水區,套房,鋼筋混凝土造,54.9,1.0,1.0,1.0,3050000.0
13277,淡水區,住宅大樓,鋼筋混凝土造,122.6,3.0,2.0,2.0,11000000.0
13278,淡水區,住宅大樓,鋼筋混凝土造,178.0,3.0,2.0,2.0,6050000.0
13279,淡水區,住宅大樓,鋼筋混凝土造,173.05,3.0,2.0,1.0,12650000.0
13280,淡水區,住宅大樓,鋼筋混凝土造,185.15,4.0,2.0,2.0,9500000.0
13281,淡水區,住宅大樓,鋼筋混凝土造,145.89,3.0,2.0,2.0,9800000.0
13282,淡水區,公寓,鋼筋混凝土造,118.01,3.0,2.0,2.0,5600000.0
13283,淡水區,住宅大樓,鋼筋混凝土造,185.98,3.0,2.0,2.0,6000000.0
13284,淡水區,華廈,鋼筋混凝土造,109.18,2.0,2.0,2.0,9150000.0
13285,淡水區,住宅大樓,鋼筋混凝土造,71.0,2.0,0.0,2.0,3800000.0
13286,淡水區,住宅大樓,鋼筋混凝土造,168.89,3.0,2.0,2.0,9160000.0
13287,淡水區,住宅大樓,鋼筋混凝土造,84.12,2.0,1.0,1.0,5180000.0
13288,淡水區,住宅大樓,鋼筋混凝土造,172.83,4.0,2.0,2.0,7750000.0
13289,淡水區,住宅大樓,鋼筋混凝土造,198.58,4.0,2.0,2.0,15450000.0
13290,淡水區,公寓,鋼筋混凝土造,112.95,7.0,0.0,7.0,5100000.0
13291,淡水區,住宅大樓,鋼筋混凝土造,113.75,2.0,2.0,1.0,11810000.0
13292,淡水區,住宅大樓,鋼筋混凝土造,204.51,4.0,2.0,2.0,11840000.0
13293,淡水區,住宅大樓,鋼筋混凝土造,138.42,2.0,2.0,1.0,12410000.0
13294,淡水區,住宅大樓,鋼筋混凝土造,224.92,3.0,2.0,2.0,11300000.0
13295,淡水區,住宅大樓,鋼筋混凝土造,195.28,3.0,2.0,2.0,10880000.0
13296,淡水區,住宅大樓,鋼筋混凝土造,143.91,3.0,2.0,2.0,9100000.0
13297,淡水區,公寓,鋼筋混凝土造,105.66,4.0,4.0,3.0,4500000.0
13298,淡水區,套房,鋼筋混凝土造,53.46,1.0,1.0,1.0,4400000.0
13299,淡水區,住宅大樓,鋼筋混凝土造,182.48,4.0,2.0,2.0,10500000.0
13300,淡水區,住宅大樓,鋼筋混凝土造,155.2,3.0,2.0,2.0,8070000.0
13301,淡水區,住宅大樓,鋼筋混凝土造,180.34,3.0,2.0,2.0,8600000.0
13302,淡水區,住宅大樓,鋼筋混凝土造,170.25,4.0,2.0,2.0,12500000.0
13303,淡水區,住宅大樓,鋼筋混凝土造,84.45,2.0,2.0,1.0,6500000.0
13304,淡水區,住宅大樓,鋼骨鋼筋混凝土造,108.07,3.0,2.0,1.0,5880000.0
13305,淡水區,套房,鋼骨鋼筋混凝土造,41.73,1.0,0.0,1.0,2860000.0
13306,淡水區,公寓,鋼筋混凝土造,106.04,8.0,0.0,8.0,4900000.0
13307,淡水區,華廈,鋼筋混凝土造,130.79,4.0,2.0,2.0,8880000.0
13308,淡水區,華廈,鋼筋混凝土造,109.4,0.0,0.0,0.0,6400000.0
13309,淡水區,住宅大樓,鋼筋混凝土造,169.43,3.0,2.0,2.0,9300000.0
13310,淡水區,住宅大樓,鋼筋混凝土造,122.7,2.0,1.0,1.0,7000000.0
13311,淡水區,住宅大樓,鋼筋混凝土造,136.25,3.0,1.0,2.0,8700000.0
13312,淡水區,住宅大樓,鋼筋混凝土造,125.39,2.0,1.0,2.0,8000000.0
13313,淡水區,住宅大樓,鋼筋混凝土造,168.88,3.0,2.0,2.0,15000000.0
13314,淡水區,住宅大樓,鋼筋混凝土造,115.83,2.0,1.0,1.0,7500000.0
13315,淡水區,住宅大樓,鋼筋混凝土造,153.23,3.0,1.0,2.0,10200000.0
13316,淡水區,住宅大樓,鋼筋混凝土造,174.03,3.0,2.0,2.0,12280000.0
13317,淡水區,公寓,鋼筋混凝土造,89.42,7.0,0.0,7.0,5300000.0
13318,淡水區,住宅大樓,鋼筋混凝土造,191.17,3.0,2.0,2.0,12250000.0
13319,淡水區,住宅大樓,鋼筋混凝土造,176.39,3.0,2.0,2.0,10500000.0
13320,淡水區,住宅大樓,鋼筋混凝土造,189.53,3.0,2.0,2.0,13000000.0
13321,淡水區,住宅大樓,鋼筋混凝土造,189.36,3.0,2.0,2.0,12800000.0
13322,淡水區,住宅大樓,鋼筋混凝土造,120.41,2.0,2.0,2.0,6700000.0
13323,淡水區,華廈,鋼筋混凝土造,68.21,2.0,1.0,1.0,3650000.0
13324,淡水區,華廈,鋼筋混凝土造,77.03,2.0,1.0,1.0,6300000.0
13325,淡水區,住宅大樓,鋼筋混凝土造,128.62,2.0,1.0,1.0,7250000.0
13326,淡水區,住宅大樓,鋼筋混凝土造,97.14,2.0,2.0,1.0,6100000.0
13327,淡水區,住宅大樓,鋼筋混凝土造,98.16,2.0,2.0,1.0,6840000.0
13328,淡水區,住宅大樓,鋼筋混凝土造,280.79,4.0,2.0,2.0,13880000.0
13329,淡水區,華廈,鋼筋混凝土造,139.3,2.0,1.0,1.0,7470000.0
13330,淡水區,住宅大樓,鋼筋混凝土造,170.67,3.0,2.0,2.0,8880000.0
13331,淡水區,住宅大樓,鋼筋混凝土造,169.7,3.0,2.0,2.0,10300000.0
13332,淡水區,住宅大樓,鋼筋混凝土造,206.87,3.0,2.0,2.0,16960000.0
13333,淡水區,住宅大樓,鋼筋混凝土造,153.12,3.0,2.0,2.0,10000000.0
13334,淡水區,住宅大樓,鋼筋混凝土造,113.91,2.0,2.0,1.0,6700000.0
13335,淡水區,套房,鋼筋混凝土造,72.61,1.0,1.0,1.0,5770000.0
13336,淡水區,住宅大樓,鋼筋混凝土造,132.94,2.0,2.0,1.0,7720000.0
13337,淡水區,套房,鋼筋混凝土造,63.32,1.0,1.0,1.0,5300000.0
13338,淡水區,華廈,鋼筋混凝土造,97.12,3.0,2.0,1.0,7100000.0
13339,淡水區,住宅大樓,鋼筋混凝土造,99.94,2.0,1.0,1.0,6560000.0
13340,淡水區,套房,鋼筋混凝土造,36.39,1.0,0.0,1.0,2700000.0
13341,淡水區,套房,鋼筋混凝土造,33.84,1.0,0.0,1.0,2550000.0
13342,淡水區,套房,鋼筋混凝土造,81.34,1.0,1.0,1.0,4250000.0
13343,淡水區,住宅大樓,鋼筋混凝土造,113.14,2.0,2.0,1.0,11390000.0
13344,淡水區,套房,鋼筋混凝土造,34.4,1.0,1.0,1.0,2530000.0
13345,淡水區,住宅大樓,鋼筋混凝土造,158.27,3.0,2.0,2.0,9300000.0
13346,淡水區,住宅大樓,鋼筋混凝土造,90.92,2.0,2.0,1.0,11500000.0
13347,淡水區,住宅大樓,鋼筋混凝土造,118.25,2.0,2.0,1.0,7220000.0
13348,淡水區,住宅大樓,鋼筋混凝土造,203.66,4.0,2.0,2.0,12000000.0
13349,淡水區,住宅大樓,鋼筋混凝土造,168.23,3.0,2.0,2.0,10200000.0
13350,淡水區,住宅大樓,鋼筋混凝土造,187.11,3.0,2.0,2.0,5800000.0
13351,淡水區,公寓,鋼筋混凝土造,130.68,6.0,1.0,2.0,5500000.0
13352,淡水區,住宅大樓,鋼筋混凝土造,112.18,2.0,2.0,1.0,6680000.0
13353,淡水區,套房,鋼骨鋼筋混凝土造,44.83,1.0,1.0,1.0,5230000.0
13354,淡水區,套房,鋼筋混凝土造,44.51,1.0,1.0,1.0,3700000.0
13355,淡水區,住宅大樓,鋼筋混凝土造,106.96,2.0,2.0,1.0,8820000.0
13356,淡水區,住宅大樓,鋼筋混凝土造,105.87,3.0,2.0,2.0,4800000.0
13357,淡水區,公寓,鋼筋混凝土造,99.84,3.0,2.0,1.0,8500000.0
13358,淡水區,住宅大樓,鋼筋混凝土造,179.26,3.0,2.0,2.0,11500000.0
13359,淡水區,套房,鋼筋混凝土造,42.92,1.0,1.0,1.0,4300000.0
13360,淡水區,住宅大樓,鋼筋混凝土造,116.79,2.0,2.0,1.0,5500000.0
13361,淡水區,住宅大樓,鋼筋混凝土造,118.72,3.0,2.0,2.0,10900000.0
13362,淡水區,套房,鋼筋混凝土造,55.04,1.0,1.0,1.0,4800000.0
13363,淡水區,住宅大樓,鋼筋混凝土造,57.65,1.0,2.0,2.0,4300000.0
13364,淡水區,住宅大樓,鋼筋混凝土造,87.44,2.0,1.0,1.0,5600000.0
13365,淡水區,住宅大樓,鋼筋混凝土造,77.44,2.0,1.0,1.0,6200000.0
13366,淡水區,公寓,鋼筋混凝土造,93.4,4.0,0.0,4.0,5050000.0
13367,淡水區,華廈,鋼筋混凝土造,112.05,3.0,2.0,2.0,8760000.0
13368,淡水區,華廈,鋼筋混凝土造,78.87,3.0,2.0,2.0,4400000.0
13369,淡水區,住宅大樓,鋼筋混凝土造,222.91,4.0,2.0,2.0,12580000.0
13370,淡水區,住宅大樓,鋼筋混凝土造,199.15,2.0,2.0,1.0,12800000.0
13371,淡水區,住宅大樓,鋼筋混凝土造,144.3,3.0,1.0,2.0,9800000.0
13372,淡水區,住宅大樓,鋼筋混凝土造,136.25,3.0,1.0,2.0,8650000.0
13373,淡水區,住宅大樓,鋼筋混凝土造,171.09,3.0,2.0,2.0,13380000.0
13374,淡水區,華廈,鋼筋混凝土造,169.0,2.0,2.0,1.0,12880000.0
13375,淡水區,套房,鋼筋混凝土造,44.54,1.0,1.0,1.0,4100000.0
13376,淡水區,公寓,鋼筋混凝土造,153.0,3.0,2.0,4.0,10400000.0
13377,淡水區,住宅大樓,鋼筋混凝土造,140.74,3.0,2.0,2.0,8300000.0
13378,淡水區,住宅大樓,鋼筋混凝土造,117.58,2.0,2.0,1.0,6750000.0
13379,淡水區,住宅大樓,鋼筋混凝土造,93.39,2.0,1.0,1.0,6080000.0
13380,淡水區,住宅大樓,鋼筋混凝土造,97.33,2.0,1.0,1.0,6180000.0
13381,淡水區,住宅大樓,鋼筋混凝土造,153.72,3.0,1.0,2.0,9760000.0
13382,淡水區,住宅大樓,鋼筋混凝土造,153.72,3.0,1.0,2.0,9760000.0
13383,淡水區,住宅大樓,鋼筋混凝土造,90.12,2.0,1.0,1.0,7550000.0
13384,淡水區,公寓,鋼筋混凝土造,127.45,6.0,0.0,6.0,5500000.0
13385,淡水區,公寓,鋼筋混凝土造,114.54,6.0,0.0,6.0,4500000.0
13386,淡水區,住宅大樓,鋼骨鋼筋混凝土造,92.43,2.0,1.0,1.0,11360000.0
13387,淡水區,住宅大樓,鋼筋混凝土造,191.86,3.0,2.0,2.0,9880000.0
13388,淡水區,住宅大樓,鋼筋混凝土造,172.89,3.0,2.0,2.0,9400000.0
13389,淡水區,住宅大樓,鋼筋混凝土造,71.31,2.0,3.0,1.0,4190000.0
13390,淡水區,住宅大樓,鋼筋混凝土造,163.48,3.0,2.0,2.0,10300000.0
13391,淡水區,套房,鋼筋混凝土造,70.87,0.0,0.0,0.0,5420000.0
13392,淡水區,住宅大樓,鋼筋混凝土造,85.37,2.0,1.0,1.0,6000000.0
13393,淡水區,套房,鋼筋混凝土造,45.77,1.0,1.0,1.0,2900000.0
13394,淡水區,住宅大樓,鋼筋混凝土造,91.17,4.0,1.0,2.0,5550000.0
13395,淡水區,住宅大樓,鋼筋混凝土造,74.68,2.0,2.0,1.0,8100000.0
13396,淡水區,住宅大樓,鋼筋混凝土造,193.82,4.0,2.0,2.0,14650000.0
13397,淡水區,住宅大樓,鋼筋混凝土造,143.51,5.0,2.0,3.0,10500000.0
13398,淡水區,公寓,加強磚造,78.3,3.0,1.0,1.0,4030000.0
13399,淡水區,套房,鋼筋混凝土造,62.59,1.0,1.0,1.0,3900000.0
13400,淡水區,華廈,鋼筋混凝土造,87.17,2.0,2.0,1.0,8450000.0
13401,淡水區,住宅大樓,鋼筋混凝土造,247.95,4.0,2.0,2.0,12680000.0
13402,淡水區,住宅大樓,鋼筋混凝土造,242.32,4.0,2.0,2.0,12900000.0
13403,淡水區,住宅大樓,鋼骨鋼筋混凝土造,159.95,3.0,2.0,2.0,11500000.0
13404,淡水區,住宅大樓,鋼筋混凝土造,122.5,2.0,2.0,1.0,6880000.0
13405,淡水區,套房,鋼筋混凝土造,44.68,1.0,1.0,1.0,4400000.0
13406,淡水區,住宅大樓,鋼筋混凝土造,211.75,4.0,2.0,2.0,11100000.0
13407,淡水區,住宅大樓,鋼筋混凝土造,120.4,2.0,2.0,1.0,10100000.0
13408,淡水區,公寓,鋼筋混凝土造,107.34,5.0,0.0,5.0,4600000.0
13409,淡水區,住宅大樓,鋼筋混凝土造,165.24,4.0,2.0,2.0,8600000.0
13410,淡水區,住宅大樓,鋼筋混凝土造,94.28,3.0,2.0,2.0,5100000.0
13411,淡水區,公寓,鋼筋混凝土造,83.5,3.0,2.0,1.0,3600000.0
13412,淡水區,住宅大樓,鋼筋混凝土造,143.95,2.0,2.0,1.0,7150000.0
13413,淡水區,住宅大樓,鋼筋混凝土造,161.71,3.0,2.0,2.0,10680000.0
13414,淡水區,住宅大樓,鋼骨混凝土造,129.23,3.0,2.0,2.0,15500000.0
13415,淡水區,華廈,鋼筋混凝土造,125.16,3.0,2.0,2.0,6300000.0
13416,淡水區,套房,鋼筋混凝土造,110.59,1.0,1.0,1.0,7850000.0
13417,淡水區,公寓,鋼筋混凝土造,99.43,3.0,1.0,1.0,4750000.0
13418,淡水區,住宅大樓,鋼筋混凝土造,128.66,2.0,2.0,1.0,6000000.0
13419,淡水區,住宅大樓,鋼筋混凝土造,137.44,4.0,2.0,2.0,7300000.0
13420,淡水區,公寓,鋼筋混凝土造,119.68,3.0,2.0,2.0,5750000.0
13421,淡水區,華廈,鋼筋混凝土造,155.05,2.0,2.0,1.0,12250000.0
13422,淡水區,公寓,鋼筋混凝土造,104.02,0.0,0.0,0.0,4260000.0
13423,淡水區,套房,鋼筋混凝土造,41.98,1.0,1.0,1.0,4200000.0
13424,淡水區,住宅大樓,鋼筋混凝土造,101.08,3.0,2.0,1.0,9700000.0
13425,淡水區,華廈,鋼筋混凝土造,114.12,1.0,2.0,1.0,7590000.0
13426,淡水區,住宅大樓,鋼筋混凝土造,94.13,2.0,2.0,1.0,10730000.0
13427,淡水區,住宅大樓,鋼筋混凝土造,113.75,2.0,2.0,1.0,12080000.0
13428,淡水區,住宅大樓,鋼筋混凝土造,146.4,3.0,2.0,2.0,9500000.0
13429,淡水區,住宅大樓,鋼筋混凝土造,114.12,1.0,2.0,1.0,5980000.0
13430,淡水區,住宅大樓,鋼筋混凝土造,153.4,3.0,2.0,2.0,14000000.0
13431,淡水區,套房,鋼筋混凝土造,68.37,1.0,0.0,1.0,3750000.0
13432,淡水區,住宅大樓,鋼骨鋼筋混凝土造,91.12,2.0,2.0,1.0,5500000.0
13433,淡水區,套房,鋼筋混凝土造,73.22,1.0,1.0,1.0,5300000.0
13434,淡水區,華廈,鋼筋混凝土造,88.0,3.0,2.0,2.0,5900000.0
13435,淡水區,公寓,鋼筋混凝土造,69.74,3.0,2.0,1.0,6250000.0
13436,淡水區,住宅大樓,鋼筋混凝土造,122.47,3.0,2.0,2.0,8800000.0
13437,淡水區,住宅大樓,鋼筋混凝土造,86.01,2.0,2.0,1.0,5700000.0
13438,淡水區,住宅大樓,鋼筋混凝土造,172.26,3.0,2.0,2.0,12600000.0
13439,淡水區,公寓,鋼筋混凝土造,149.15,3.0,2.0,1.0,3500000.0
13440,淡水區,套房,鋼筋混凝土造,122.56,1.0,1.0,1.0,8300000.0
13441,淡水區,華廈,鋼筋混凝土造,137.77,3.0,2.0,2.0,7150000.0
13442,淡水區,華廈,鋼筋混凝土造,148.02,3.0,2.0,2.0,8700000.0
13443,淡水區,公寓,加強磚造,57.6,3.0,2.0,2.0,4250000.0
13444,淡水區,公寓,加強磚造,57.6,3.0,2.0,2.0,4250000.0
13445,淡水區,住宅大樓,鋼筋混凝土造,192.85,3.0,2.0,2.0,14500000.0
13446,淡水區,華廈,鋼筋混凝土造,59.32,2.0,0.0,2.0,4000000.0
13447,淡水區,住宅大樓,鋼筋混凝土造,120.46,2.0,1.0,1.0,6400000.0
13448,淡水區,華廈,鋼筋混凝土造,242.53,4.0,2.0,1.0,16000000.0
13449,淡水區,住宅大樓,鋼筋混凝土造,91.3,2.0,1.0,1.0,7400000.0
13450,淡水區,住宅大樓,鋼筋混凝土造,137.3,2.0,2.0,2.0,9280000.0
13451,淡水區,住宅大樓,鋼筋混凝土造,205.04,3.0,2.0,2.0,13150000.0
13452,淡水區,住宅大樓,鋼筋混凝土造,213.72,3.0,2.0,2.0,14350000.0
13453,淡水區,住宅大樓,鋼筋混凝土造,133.02,2.0,2.0,1.0,8500000.0
13454,淡水區,住宅大樓,鋼筋混凝土造,147.27,3.0,2.0,2.0,9000000.0
13455,淡水區,華廈,鋼筋混凝土造,141.49,3.0,2.0,2.0,16500000.0
13456,淡水區,住宅大樓,鋼骨鋼筋混凝土造,89.35,2.0,2.0,1.0,9700000.0
13457,淡水區,住宅大樓,鋼筋混凝土造,207.13,4.0,2.0,2.0,12500000.0
13458,淡水區,住宅大樓,鋼筋混凝土造,128.65,3.0,2.0,2.0,8580000.0
13459,淡水區,住宅大樓,鋼筋混凝土造,194.57,3.0,2.0,2.0,15680000.0
13460,淡水區,住宅大樓,鋼筋混凝土造,194.57,3.0,2.0,2.0,14200000.0
13461,淡水區,住宅大樓,鋼筋混凝土造,114.43,2.0,2.0,1.0,6660000.0
13462,淡水區,華廈,鋼筋混凝土造,147.38,3.0,2.0,2.0,16500000.0
13463,淡水區,住宅大樓,鋼筋混凝土造,161.71,2.0,2.0,2.0,10250000.0
13464,淡水區,公寓,鋼筋混凝土造,94.41,2.0,2.0,1.0,4380000.0
13465,淡水區,套房,鋼筋混凝土造,82.92,1.0,1.0,1.0,6600000.0
13466,淡水區,住宅大樓,鋼筋混凝土造,202.58,3.0,2.0,2.0,13500000.0
13467,淡水區,住宅大樓,鋼筋混凝土造,130.09,3.0,2.0,2.0,9980000.0
13468,淡水區,住宅大樓,鋼筋混凝土造,173.13,3.0,2.0,2.0,11660000.0
13469,淡水區,住宅大樓,鋼筋混凝土造,145.89,3.0,2.0,2.0,10600000.0
13470,淡水區,住宅大樓,鋼筋混凝土造,127.12,3.0,2.0,2.0,8000000.0
13471,淡水區,住宅大樓,鋼筋混凝土造,207.31,4.0,2.0,2.0,13580000.0
13472,淡水區,住宅大樓,鋼筋混凝土造,122.07,2.0,2.0,1.0,6880000.0
13473,淡水區,住宅大樓,鋼筋混凝土造,149.03,3.0,2.0,2.0,8000000.0
13474,淡水區,住宅大樓,鋼筋混凝土造,149.58,3.0,2.0,2.0,9170000.0
13475,淡水區,住宅大樓,鋼筋混凝土造,109.66,3.0,2.0,2.0,12000000.0
13476,淡水區,住宅大樓,鋼筋混凝土造,108.71,2.0,2.0,1.0,6800000.0
13477,淡水區,華廈,鋼筋混凝土造,105.13,3.0,3.0,2.0,7700000.0
13478,淡水區,住宅大樓,鋼筋混凝土造,168.49,3.0,2.0,2.0,10120000.0
13479,淡水區,住宅大樓,鋼筋混凝土造,184.36,3.0,2.0,2.0,11200000.0
13480,淡水區,套房,鋼筋混凝土造,44.54,1.0,1.0,1.0,4050000.0
13481,淡水區,住宅大樓,鋼筋混凝土造,191.5,3.0,2.0,2.0,8600000.0
13482,淡水區,住宅大樓,鋼筋混凝土造,157.61,3.0,2.0,2.0,6800000.0
13483,淡水區,住宅大樓,鋼筋混凝土造,105.57,2.0,2.0,1.0,6500000.0
13484,淡水區,住宅大樓,鋼筋混凝土造,266.61,4.0,2.0,3.0,17200000.0
13485,淡水區,住宅大樓,鋼筋混凝土造,127.68,2.0,2.0,1.0,9170000.0
13486,淡水區,住宅大樓,鋼筋混凝土造,171.17,3.0,2.0,2.0,12400000.0
13487,淡水區,住宅大樓,鋼筋混凝土造,167.31,3.0,2.0,2.0,12800000.0
13488,淡水區,住宅大樓,鋼筋混凝土造,109.33,2.0,2.0,1.0,6000000.0
13489,淡水區,住宅大樓,鋼筋混凝土造,132.85,2.0,2.0,1.0,7600000.0
13490,淡水區,住宅大樓,鋼筋混凝土造,125.89,2.0,1.0,2.0,6900000.0
13491,淡水區,公寓,鋼筋混凝土造,79.7,3.0,2.0,1.0,3250000.0
13492,淡水區,住宅大樓,鋼筋混凝土造,138.62,2.0,1.0,1.0,7900000.0
13493,淡水區,住宅大樓,鋼筋混凝土造,129.01,2.0,2.0,1.0,9100000.0
13494,淡水區,住宅大樓,鋼筋混凝土造,167.96,3.0,2.0,2.0,12650000.0
13495,淡水區,住宅大樓,鋼筋混凝土造,187.0,3.0,2.0,2.0,9400000.0
13496,淡水區,住宅大樓,鋼筋混凝土造,242.2,4.0,2.0,2.0,13700000.0
13497,淡水區,住宅大樓,鋼筋混凝土造,234.78,4.0,2.0,2.0,14800000.0
13498,淡水區,住宅大樓,鋼筋混凝土造,103.28,2.0,2.0,1.0,6700000.0
13499,淡水區,住宅大樓,鋼筋混凝土造,263.44,4.0,2.0,2.0,14600000.0
13500,淡水區,住宅大樓,鋼筋混凝土造,142.94,3.0,2.0,2.0,7500000.0
13501,淡水區,住宅大樓,鋼筋混凝土造,146.83,3.0,2.0,2.0,10300000.0
13502,淡水區,華廈,鋼筋混凝土造,121.92,2.0,1.0,1.0,7250000.0
13503,淡水區,公寓,鋼筋混凝土造,86.15,3.0,0.0,3.0,5000000.0
13504,淡水區,住宅大樓,鋼筋混凝土造,203.61,3.0,2.0,2.0,15180000.0
13505,淡水區,住宅大樓,鋼筋混凝土造,178.35,3.0,2.0,2.0,13030000.0
13506,淡水區,住宅大樓,鋼筋混凝土造,86.8,1.0,1.0,1.0,6000000.0
13507,淡水區,住宅大樓,鋼筋混凝土造,114.43,2.0,1.0,2.0,8030000.0
13508,淡水區,住宅大樓,鋼筋混凝土造,195.76,3.0,2.0,2.0,16160000.0
13509,淡水區,住宅大樓,鋼筋混凝土造,80.28,2.0,2.0,1.0,4600000.0
13510,淡水區,住宅大樓,鋼筋混凝土造,177.23,3.0,2.0,2.0,14580000.0
13511,淡水區,住宅大樓,鋼筋混凝土造,169.47,3.0,2.0,2.0,11800000.0
13512,淡水區,華廈,鋼筋混凝土造,86.61,2.0,2.0,2.0,6750000.0
13513,淡水區,住宅大樓,鋼筋混凝土造,177.46,3.0,2.0,2.0,13940000.0
13514,淡水區,住宅大樓,鋼筋混凝土造,71.31,3.0,2.0,1.0,3600000.0
13515,淡水區,住宅大樓,鋼筋混凝土造,197.5,5.0,3.0,4.0,7800000.0
13516,淡水區,住宅大樓,鋼筋混凝土造,71.6,2.0,2.0,1.0,6400000.0
13517,淡水區,透天厝,鋼筋混凝土造,261.74,4.0,2.0,3.0,15200000.0
13518,淡水區,公寓,鋼筋混凝土造,92.31,3.0,2.0,1.0,4800000.0
13519,淡水區,住宅大樓,鋼筋混凝土造,187.53,4.0,2.0,2.0,10250000.0
13520,淡水區,住宅大樓,鋼筋混凝土造,138.62,2.0,2.0,1.0,7250000.0
13521,淡水區,住宅大樓,鋼筋混凝土造,30.84,1.0,1.0,1.0,2650000.0
13522,淡水區,住宅大樓,鋼筋混凝土造,141.95,3.0,2.0,2.0,10550000.0
13523,淡水區,住宅大樓,鋼筋混凝土造,83.91,2.0,1.0,1.0,6460000.0
13524,淡水區,住宅大樓,鋼筋混凝土造,106.05,3.0,2.0,2.0,5880000.0
13525,淡水區,住宅大樓,鋼筋混凝土造,146.42,2.0,2.0,1.0,6750000.0
13526,淡水區,住宅大樓,鋼筋混凝土造,138.45,2.0,2.0,1.0,7720000.0
13527,淡水區,住宅大樓,鋼筋混凝土造,173.13,3.0,2.0,2.0,7300000.0
13528,淡水區,住宅大樓,鋼筋混凝土造,165.71,3.0,2.0,2.0,15000000.0
13529,淡水區,住宅大樓,鋼筋混凝土造,129.7,3.0,2.0,2.0,6700000.0
