鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土益也使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,特殊交易備註,備註,編號
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B01棟03樓號,28.07,住,,,1080323,土地1建物1車位1,,,05,,,,,2,2,2,有,無,7630000,49720,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A02棟05樓號,23.78,住,,,1080326,土地1建物1車位1,,,05,,,,,2,2,1,有,無,6680000,52269,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B01棟02樓號,28.07,住,,,1080329,土地1建物1車位1,,,05,,,,,2,2,2,有,無,7800000,50828,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A02棟14樓號,23.78,住,,,1080401,土地1建物1車位1,,,05,,,,,2,2,1,有,無,6750000,52817,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B03棟06樓號,28.22,住,,,1080329,土地1建物1車位1,,,05,,,,,2,2,2,有,無,7620000,49529,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B05棟07樓號,26.18,住,,,1080405,土地1建物1車位1,,,05,,,,,3,2,2,有,無,6870000,48734,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B06棟03樓號,27.92,住,,,1080327,土地1建物1車位1,,,05,,,,,3,2,2,有,無,7360000,48243,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B01棟14樓號,28.07,住,,,1080324,土地1建物1車位1,,,05,,,,,2,2,2,有,無,7830000,51023,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B06棟05樓號,27.92,住,,,1080325,土地1建物1車位1,,,05,,,,,3,2,2,有,無,7330000,48047,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A03棟05樓號,35.61,住,,,1080327,土地1建物1車位1,,,05,,,,,3,2,2,有,無,9590000,51076,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A06棟07樓號,27.92,住,,,1080325,土地1建物1車位1,,,05,,,,,3,2,2,有,無,7380000,48374,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B05棟10樓號,26.18,住,,,1080328,土地1建物1車位1,,,05,,,,,3,2,2,有,無,6969000,49436,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B01棟05樓號,28.07,住,,,1080403,土地1建物1車位1,,,05,,,,,2,2,2,有,無,7680000,50046,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B03棟04樓號,28.22,住,,,1080331,土地1建物1車位1,,,05,,,,,2,2,2,有,無,7260000,47189,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B05棟06樓號,26.18,住,,,1080328,土地1建物1車位1,,,05,,,,,3,2,2,有,無,6860000,48663,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B06棟04樓號,27.92,住,,,1080328,土地1建物1車位1,,,05,,,,,3,2,2,有,無,7080000,46408,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A02棟03樓號,23.78,住,,,1080327,土地1建物1車位1,,,05,,,,,2,2,1,有,無,6550000,51252,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B05棟05樓號,26.18,住,,,1080328,土地1建物1車位1,,,05,,,,,3,2,2,有,無,6840000,48521,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B05棟02樓號,26.18,住,,,1080329,土地1建物1車位1,,,05,,,,,3,2,2,有,無,6910000,49018,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B01棟10樓號,28.07,住,,,1080327,土地1建物1車位1,,,05,,,,,2,2,2,有,無,7900000,51479,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A05棟10樓號,26.18,住,,,1080331,土地1建物1車位1,,,05,,,,,3,2,2,有,無,7060000,50082,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B03棟11樓號,28.22,住,,,1080331,土地1建物1車位1,,,05,,,,,2,2,2,有,無,7820000,50829,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A06棟11樓號,27.92,住,,,1080331,土地1建物1車位1,,,05,,,,,3,2,2,有,無,7540000,49423,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B03棟07樓號,28.22,住,,,1080331,土地1建物1車位1,,,05,,,,,2,2,2,有,無,7570000,49204,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A01棟14樓號,35.45,住,,,1080330,土地1建物1車位1,,,05,,,,,3,2,2,有,無,9910000,52952,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B05棟11樓號,26.18,住,,,1080401,土地1建物1車位1,,,05,,,,,3,2,2,有,無,6890000,48876,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B05棟03樓號,26.18,住,,,1080402,土地1建物1車位1,,,05,,,,,3,2,2,有,無,6750000,47883,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A05棟07樓號,26.18,住,,,1080330,土地1建物1車位1,,,05,,,,,3,2,2,有,無,6724000,47698,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B03棟14樓號,28.22,住,,,1080330,土地1建物1車位1,,,05,,,,,2,2,2,有,無,7700000,50049,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A06棟05樓號,27.92,住,,,1080331,土地1建物1車位1,,,05,,,,,3,2,2,有,無,7510000,49227,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街S01棟01樓號,37.58,住,,,1080402,土地1建物1車位1,,,03,,,,,0,0,1,有,無,13750000,75022,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A03棟11樓號,35.61,住,,,1080403,土地1建物1車位1,,,05,,,,,3,2,2,有,無,9950000,52993,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A03棟06樓號,35.61,住,,,1080402,土地1建物1車位1,,,05,,,,,3,2,2,有,無,9880000,52620,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街S02棟01樓號,28.22,住,,,1080401,土地1建物1車位1,,,03,,,,,0,0,1,有,無,10200000,71344,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A05棟14樓號,26.18,住,,,1080401,土地1建物1車位1,,,05,,,,,3,2,2,有,無,6990000,49585,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A02棟07樓號,23.78,住,,,1080409,土地1建物1車位1,,,05,,,,,2,2,1,有,無,6690000,52347,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B01棟07樓號,28.07,住,,,1080406,土地1建物1車位1,,,05,,,,,2,2,2,有,無,7850000,51153,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B03棟05樓號,28.22,住,,,1080405,土地1建物1車位1,,,05,,,,,2,2,2,有,無,7550000,49074,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B01棟11樓號,28.07,住,,,1080406,土地1建物1車位1,,,05,,,,,2,2,2,有,無,7900000,51479,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A02棟06樓號,23.78,住,,,1080409,土地1建物1車位1,,,05,,,,,2,2,1,有,無,6680000,52269,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A06棟14樓號,27.92,住,,,1080409,土地1建物1車位1,,,05,,,,,3,2,2,有,無,7450000,48833,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街S06棟01樓號,23.39,住,,,1080409,土地1建物1車位1,,,03,,,,,0,0,1,有,無,8660000,70879,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街S03棟01樓號,24.63,住,,,1080406,土地1建物1車位1,,,03,,,,,0,0,1,有,無,9290000,72914,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B02棟07樓號,23.78,住,,,1080412,土地1建物1車位1,,,05,,,,,2,2,1,有,無,6500000,50861,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B02棟04樓號,23.78,住,,,1080410,土地1建物1車位1,,,05,,,,,2,2,1,有,無,5980000,46792,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A06棟12樓號,27.92,住,,,1080417,土地1建物1車位1,,,05,,,,,3,2,2,有,無,7720000,50603,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B06棟12樓號,27.92,住,,,1080416,土地1建物1車位1,,,05,,,,,3,2,2,有,無,7750000,50800,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B03棟13樓號,28.22,住,,,1080419,土地1建物1車位1,,,05,,,,,2,2,2,有,無,7850000,51024,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A02棟08樓號,23.78,住,,,1080418,土地1建物1車位1,,,05,,,,,2,2,1,有,無,6750000,52817,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B03棟08樓號,28.22,住,,,1080419,土地1建物1車位2,,,05,,,,,2,2,2,有,無,8830000,50328,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A05棟08樓號,26.18,住,,,1080421,土地1建物1車位1,,,05,,,,,3,2,2,有,無,7070000,50153,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A01棟06樓號,35.45,住,,,1080421,土地1建物1車位1,,,05,,,,,3,2,2,有,無,9470000,50601,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B05棟08樓號,26.18,住,,,1080413,土地1建物1車位1,,,05,,,,,3,2,2,有,無,7080000,50223,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A03棟08樓號,35.61,住,,,1080425,土地1建物1車位1,,,05,,,,,3,2,2,有,無,9880000,52620,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B03棟09樓號,28.22,住,,,1080421,土地1建物1車位1,,,05,,,,,2,2,2,有,無,7800000,50699,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B01棟08樓號,28.07,住,,,1080425,土地1建物1車位1,,,05,,,,,2,2,2,有,無,8000000,52131,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B03棟12樓號,28.22,住,,,1080424,土地1建物1車位1,,,05,,,,,2,2,2,有,無,7880000,51219,,,,,,
安南區,房地(土地+建物),臺南市安南區義吉街A02棟09樓號,23.78,住,,,1080424,土地1建物1車位0,,,05,,,,,2,2,1,有,無,5520000,51977,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A06棟09樓號,27.92,住,,,1080426,土地1建物1車位1,,,05,,,,,3,2,2,有,無,7720000,50603,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A05棟12樓號,26.18,住,,,1080502,土地1建物1車位1,,,05,,,,,3,2,2,有,無,7230000,51288,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B01棟09樓號,28.07,住,,,1080426,土地1建物1車位1,,,05,,,,,2,2,2,有,無,8100000,52782,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A02棟11樓號,23.78,住,,,1080429,土地1建物1車位1,,,05,,,,,2,2,1,有,無,6900000,53991,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B06棟08樓號,27.92,住,,,1080428,土地1建物1車位1,,,05,,,,,3,2,2,有,無,7700000,50472,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A01棟09樓號,35.45,住,,,1080429,土地1建物1車位1,,,05,,,,,3,2,2,有,無,9920000,53006,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A03棟09樓號,35.61,住,,,1080505,土地1建物1車位1,,,05,,,,,3,2,2,有,無,9830000,52354,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A02棟13樓號,23.78,住,,,1080502,土地1建物1車位1,,,05,,,,,2,2,1,有,無,6830000,53443,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B02棟09樓號,23.78,住,,,1080504,土地1建物1車位1,,,05,,,,,2,2,1,有,無,6500000,50861,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B05棟09樓號,26.18,住,,,1080501,土地1建物1車位1,,,05,,,,,3,2,2,有,無,7100000,50365,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B01棟13樓號,28.07,住,,,1080507,土地1建物1車位1,,,05,,,,,2,2,2,有,無,8140000,53043,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B05棟12樓號,26.18,住,,,1080504,土地1建物1車位1,,,05,,,,,3,2,2,有,無,7220000,51217,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A05棟13樓號,26.18,住,,,1080504,土地1建物1車位1,,,05,,,,,3,2,2,有,無,7250000,51429,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A01棟11樓號,35.45,住,,,1080515,土地1建物1車位1,,,05,,,,,3,2,2,有,無,9880000,52792,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A03棟07樓號,35.61,住,,,1080511,土地1建物1車位1,,,05,,,,,3,2,2,有,無,9850000,52461,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A05棟09樓號,26.18,住,,,1080509,土地1建物1車位1,,,05,,,,,3,2,2,有,無,7160000,50791,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A01棟12樓號,35.45,住,,,1080514,土地1建物1車位1,,,05,,,,,3,2,2,有,無,9930000,53059,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A01棟07樓號,35.45,住,,,1080511,土地1建物1車位1,,,05,,,,,3,2,2,有,無,9500000,50761,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A01棟05樓號,35.45,住,,,1080515,土地1建物1車位1,,,05,,,,,3,2,2,有,無,9590000,51242,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B01棟12樓號,28.07,住,,,1080520,土地1建物1車位1,,,05,,,,,2,2,2,有,無,8250000,53760,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街S09棟01樓號,31.94,住,,,1080527,土地1建物1車位1,,,03,,,,,0,0,1,有,無,11000000,69209,,,,,,
安南區,房地(土地+建物),臺南市安南區義吉街B06棟14樓號,27.92,住,,,1080521,土地1建物1車位0,,,05,,,,,3,2,2,有,無,6360000,48564,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B06棟09樓號,27.92,住,,,1080524,土地1建物1車位1,,,05,,,,,3,2,2,有,無,7680000,50341,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B06棟13樓號,27.92,住,,,1080524,土地1建物1車位1,,,05,,,,,3,2,2,有,無,7720000,50603,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A05棟02樓號,26.33,住,,,1080519,土地1建物1車位1,,,05,,,,,3,2,2,有,無,7020000,49531,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B05棟13樓號,26.18,住,,,1080523,土地1建物1車位1,,,05,,,,,3,2,2,有,無,7280000,51642,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A01棟03樓號,35.45,住,,,1080524,土地1建物1車位1,,,05,,,,,3,2,2,有,無,9470000,50601,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A06棟13樓號,27.92,住,,,1080524,土地1建物1車位1,,,05,,,,,3,2,2,有,無,7700000,50472,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A01棟13樓號,35.45,住,,,1080530,土地1建物1車位1,,,05,,,,,3,2,2,有,無,10000000,53433,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B02棟12樓號,23.78,住,,,1080525,土地1建物1車位1,,,05,,,,,2,2,1,有,無,6670000,52191,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A06棟02樓號,27.92,住,,,1080530,土地1建物1車位2,,,05,,,,,3,2,2,有,無,8800000,50528,,,,,,
安南區,房地(土地+建物),臺南市安南區義吉街B02棟13樓號,23.78,住,,,1080525,土地1建物1車位0,,,05,,,,,2,2,1,有,無,5330000,50188,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B02棟06樓號,23.78,住,,,1080531,土地1建物1車位1,,,05,,,,,2,2,1,有,無,6450000,50469,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B02棟05樓號,23.78,住,,,1080528,土地1建物1車位1,,,05,,,,,2,2,1,有,無,6550000,51252,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A06棟08樓號,27.92,住,,,1080530,土地1建物1車位1,,,05,,,,,3,2,2,有,無,7680000,50341,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A01棟08樓號,35.45,住,,,1080605,土地1建物1車位1,,,05,,,,,3,2,2,有,無,9910000,52952,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B02棟08樓號,23.78,住,,,1080603,土地1建物1車位1,,,05,,,,,2,2,1,有,無,6580000,51487,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A02棟02樓號,23.86,住,,,1080605,土地1建物1車位1,,,05,,,,,2,2,1,有,無,7000000,54547,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A02棟12樓號,23.78,住,,,1080605,土地1建物1車位1,,,05,,,,,2,2,1,有,無,6930000,54225,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A01棟04樓號,35.45,住,,,1080606,土地1建物1車位1,,,05,,,,,3,2,2,有,無,9200000,49158,,,,,,
安南區,房地(土地+建物),臺南市安南區義吉街B02棟02樓號,23.78,住,,,1080605,土地1建物1車位0,,,05,,,,,2,2,1,有,無,4950000,46610,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街S07棟01樓號,24.63,住,,,1080606,土地1建物1車位1,,,03,,,,,0,0,1,有,無,9270000,72757,,,,,,
安南區,房地(土地+建物),臺南市安南區義吉街S08棟01樓號,29.19,住,,,1080606,土地1建物1車位0,,,03,,,,,0,0,1,有,無,8730000,69512,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A03棟13樓號,35.61,住,,,1080615,土地1建物1車位1,,,05,,,,,3,2,2,有,無,9920000,52833,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B01棟04樓號,28.07,住,,,1080615,土地1建物1車位1,,,05,,,,,2,2,2,有,無,7480000,48742,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A03棟04樓號,35.61,住,,,1080620,土地1建物1車位1,,,05,,,,,3,2,2,有,無,9180000,48892,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A03棟12樓號,35.61,住,,,1080622,土地1建物1車位2,,,05,,,,,3,2,2,有,無,11310000,54022,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街B02棟14樓號,23.78,住,,,1080627,土地1建物1車位1,,,05,,,,,2,2,1,有,無,6600000,51643,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A03棟03樓號,35.61,住,,,1080701,土地1建物1車位1,,,05,,,,,3,2,2,有,無,9500000,50597,,,,,,
安南區,房地(土地+建物)+車位,臺南市安南區義吉街A01棟02樓號,35.45,住,,,1080629,土地1建物1車位1,,,05,,,,,3,2,2,有,無,9370000,50067,,,,,,
仁德區,房地(土地+建物),臺南市仁德區中山路211-240號,480.13,工,,,1080710,土地2建物1車位0,,,08,,,,,,,,無,無,35700000,198775,,,,,,
仁德區,房地(土地+建物),臺南市仁德區中山路211-240號,337.4,工,,,1070524,土地2建物1車位0,,,08,,,,,,,,無,無,24580000,136860,,,,,,
仁德區,房地(土地+建物),臺南市仁德區中山路211-240號,329.51,工,,,1070524,土地2建物1車位0,,,08,,,,,,,,無,無,23700000,141071,,,,,,
仁德區,房地(土地+建物),臺南市仁德區中山路181-210號,317.46,工,,,1070428,土地2建物1車位0,,,08,,,,,,,,無,無,22760000,135476,,,,,,
仁德區,房地(土地+建物),臺南市仁德區中山路181-210號,282.93,工,,,1070706,土地2建物1車位0,,,08,,,,,,,,無,無,22500000,139925,,,,,,
