,District,L_area,PropertyType,MainMaterial,B_area,Rooms,LivingR,BathR,Management,Price
3579,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,6040000.0
3580,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,6490000.0
3581,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,5890000.0
3582,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,6540000.0
3583,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,5890000.0
3584,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,6170000.0
3585,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,6340000.0
3586,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,6490000.0
3587,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,6360000.0
3588,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.38,2.0,2.0,2.0,1,6770000.0
3589,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,5760000.0
3590,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,5640000.0
3591,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,5780000.0
3592,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,5820000.0
3593,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,6190000.0
3594,淡水區,14.16,住宅大樓,鋼筋混凝土造,84.35,2.0,2.0,2.0,1,3590000.0
3595,淡水區,14.16,住宅大樓,鋼筋混凝土造,84.35,2.0,2.0,2.0,1,3790000.0
3596,淡水區,14.16,住宅大樓,鋼筋混凝土造,84.35,2.0,2.0,2.0,1,3660000.0
3597,淡水區,14.86,住宅大樓,鋼筋混凝土造,115.8,2.0,2.0,2.0,1,4770000.0
3598,淡水區,14.86,住宅大樓,鋼筋混凝土造,115.8,2.0,2.0,2.0,1,4940000.0
3599,淡水區,14.86,住宅大樓,鋼筋混凝土造,115.8,2.0,2.0,2.0,1,4970000.0
3600,淡水區,14.23,住宅大樓,鋼筋混凝土造,84.79,2.0,2.0,2.0,1,3540000.0
3601,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.24,2.0,2.0,2.0,1,4370000.0
3602,淡水區,14.23,住宅大樓,鋼筋混凝土造,84.79,2.0,2.0,2.0,1,3640000.0
3603,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.24,2.0,2.0,2.0,1,4490000.0
3604,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.24,2.0,2.0,2.0,1,4490000.0
3605,淡水區,19.39,住宅大樓,鋼筋混凝土造,142.96,2.0,2.0,2.0,1,5890000.0
3606,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,5620000.0
3607,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,5790000.0
3608,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,6040000.0
3609,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,5550000.0
3610,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.38,2.0,2.0,2.0,1,6500000.0
3611,淡水區,19.46,住宅大樓,鋼筋混凝土造,143.55,2.0,2.0,2.0,1,5690000.0
3612,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.99,2.0,2.0,2.0,1,5840000.0
3613,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.99,2.0,2.0,2.0,1,5590000.0
3614,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.99,2.0,2.0,2.0,1,5620000.0
3615,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.99,2.0,2.0,2.0,1,5790000.0
3616,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.99,2.0,2.0,2.0,1,5990000.0
3617,淡水區,14.3,住宅大樓,鋼筋混凝土造,85.39,2.0,2.0,2.0,1,3530000.0
3618,淡水區,15.0,住宅大樓,鋼筋混凝土造,116.85,2.0,2.0,2.0,1,4860000.0
3619,淡水區,15.0,住宅大樓,鋼筋混凝土造,116.85,2.0,2.0,2.0,1,4570000.0
3620,淡水區,15.0,住宅大樓,鋼筋混凝土造,116.85,2.0,2.0,2.0,1,4950000.0
3621,淡水區,15.0,住宅大樓,鋼筋混凝土造,116.85,2.0,2.0,2.0,1,5090000.0
3622,淡水區,13.81,住宅大樓,鋼筋混凝土造,82.51,2.0,2.0,2.0,1,3470000.0
3623,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.25,2.0,2.0,2.0,1,4790000.0
3624,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.25,2.0,2.0,2.0,1,4440000.0
3625,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.25,2.0,2.0,2.0,1,4700000.0
3626,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.25,2.0,2.0,2.0,1,4610000.0
3627,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.25,2.0,2.0,2.0,1,4940000.0
3628,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.25,2.0,2.0,2.0,1,4970000.0
3629,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.25,2.0,2.0,2.0,1,5010000.0
3630,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,6140000.0
3631,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,5640000.0
3632,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,6070000.0
3633,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,5880000.0
3634,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,5880000.0
3635,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,6240000.0
3636,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,6340000.0
3637,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,5910000.0
3638,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,6090000.0
3639,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,6120000.0
3640,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,6190000.0
3641,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,6140000.0
3642,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,6370000.0
3643,淡水區,20.23,住宅大樓,鋼筋混凝土造,147.83,2.0,2.0,2.0,1,5610000.0
3644,淡水區,14.65,住宅大樓,鋼筋混凝土造,114.54,2.0,2.0,2.0,1,4760000.0
3645,淡水區,15.0,住宅大樓,鋼筋混凝土造,116.84,2.0,2.0,2.0,1,4570000.0
3646,淡水區,14.3,住宅大樓,鋼筋混凝土造,85.38,2.0,2.0,2.0,1,3840000.0
3647,淡水區,14.3,住宅大樓,鋼筋混凝土造,85.38,2.0,2.0,2.0,1,3790000.0
3648,淡水區,15.0,住宅大樓,鋼筋混凝土造,116.84,2.0,2.0,2.0,1,4750000.0
3649,淡水區,15.0,住宅大樓,鋼筋混凝土造,116.84,2.0,2.0,2.0,1,4990000.0
3650,淡水區,15.0,住宅大樓,鋼筋混凝土造,116.84,2.0,2.0,2.0,1,4840000.0
3651,淡水區,15.0,住宅大樓,鋼筋混凝土造,116.84,2.0,2.0,2.0,1,4830000.0
3652,淡水區,15.0,住宅大樓,鋼筋混凝土造,116.84,2.0,2.0,2.0,1,4570000.0
3653,淡水區,15.0,住宅大樓,鋼筋混凝土造,116.84,2.0,2.0,2.0,1,4570000.0
3654,淡水區,15.0,住宅大樓,鋼筋混凝土造,116.84,2.0,2.0,2.0,1,4770000.0
3655,淡水區,15.0,住宅大樓,鋼筋混凝土造,116.84,2.0,2.0,2.0,1,4690000.0
3656,淡水區,15.0,住宅大樓,鋼筋混凝土造,116.84,2.0,2.0,2.0,1,5090000.0
3657,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,5740000.0
3658,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,5970000.0
3659,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,6290000.0
3660,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,6070000.0
3661,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,6090000.0
3662,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,6090000.0
3663,淡水區,20.23,住宅大樓,鋼筋混凝土造,147.83,2.0,2.0,2.0,1,5610000.0
3664,淡水區,15.0,住宅大樓,鋼筋混凝土造,116.84,2.0,2.0,2.0,1,4540000.0
3665,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,6500000.0
3666,淡水區,21.74,住宅大樓,鋼筋混凝土造,138.6,3.0,2.0,2.0,1,9000000.0
3667,淡水區,30.41,住宅大樓,鋼筋混凝土造,209.35,4.0,2.0,2.0,1,8800000.0
3668,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,5840000.0
3669,淡水區,21.38,住宅大樓,鋼筋混凝土造,136.71,3.0,2.0,2.0,1,6580000.0
3670,淡水區,24.37,住宅大樓,鋼筋混凝土造,167.44,3.0,2.0,2.0,2,8910000.0
3671,淡水區,21.74,住宅大樓,鋼筋混凝土造,152.5,3.0,2.0,2.0,2,7960000.0
3672,淡水區,22.4,住宅大樓,鋼筋混凝土造,155.42,3.0,2.0,2.0,2,8130000.0
3673,淡水區,22.4,住宅大樓,鋼筋混凝土造,155.42,3.0,2.0,2.0,2,8140000.0
3674,淡水區,22.19,住宅大樓,鋼筋混凝土造,194.23,4.0,2.0,2.0,1,9300000.0
3675,淡水區,13.08,住宅大樓,鋼筋混凝土造,95.19,2.0,1.0,1.0,1,6000000.0
3676,淡水區,16.56,住宅大樓,鋼筋混凝土造,92.54,3.0,1.0,1.0,1,5880000.0
3677,淡水區,29.73,住宅大樓,鋼筋混凝土造,180.23,3.0,2.0,2.0,1,10910000.0
3678,淡水區,7.07,住宅大樓,鋼筋混凝土造,101.13,3.0,2.0,2.0,1,4600000.0
3679,淡水區,54.62,住宅大樓,鋼筋混凝土造,321.14,3.0,2.0,2.0,1,18680000.0
3680,淡水區,21.56,公寓,鋼筋混凝土造,72.9,3.0,1.0,1.0,2,3000000.0
3681,淡水區,22.61,公寓,鋼筋混凝土造,71.78,5.0,0.0,5.0,2,3980000.0
3682,淡水區,10.04,住宅大樓,鋼筋混凝土造,66.55,2.0,1.0,1.0,1,3000000.0
3683,淡水區,20.03,華廈,鋼筋混凝土造,71.4,2.0,1.0,2.0,1,4680000.0
3684,淡水區,19.89,華廈,鋼筋混凝土造,88.37,2.0,2.0,1.0,1,4300000.0
3685,淡水區,24.53,住宅大樓,鋼筋混凝土造,256.55,6.0,2.0,3.0,1,15530000.0
3686,淡水區,17.5,住宅大樓,鋼筋混凝土造,131.29,3.0,2.0,2.0,1,5100000.0
3687,淡水區,12.21,住宅大樓,鋼筋混凝土造,136.9,2.0,1.0,1.0,2,5430000.0
3688,淡水區,15.53,華廈,鋼筋混凝土造,49.18,2.0,0.0,2.0,1,2800000.0
3689,淡水區,17.85,住宅大樓,鋼筋混凝土造,131.97,2.0,1.0,1.0,1,7000000.0
3690,淡水區,25.21,華廈,鋼筋混凝土造,134.21,5.0,1.0,5.0,1,5600000.0
3691,淡水區,21.81,住宅大樓,鋼筋混凝土造,138.75,2.0,2.0,2.0,1,7250000.0
3692,淡水區,27.99,住宅大樓,鋼筋混凝土造,216.88,4.0,2.0,2.0,1,8500000.0
3693,淡水區,28.44,住宅大樓,鋼筋混凝土造,181.23,3.0,2.0,2.0,1,9000000.0
3694,淡水區,5.34,套房,鋼筋混凝土造,24.2,1.0,1.0,1.0,1,900000.0
3695,淡水區,31.99,公寓,鋼筋混凝土造,111.69,3.0,2.0,2.0,2,5700000.0
3696,淡水區,9.68,住宅大樓,鋼筋混凝土造,117.43,3.0,2.0,2.0,2,6000000.0
3697,淡水區,18.12,住宅大樓,鋼筋混凝土造,133.92,2.0,1.0,1.0,1,6850000.0
3698,淡水區,22.05,華廈,鋼筋混凝土造,110.5,2.0,1.0,2.0,1,5800000.0
3699,淡水區,26.2,華廈,鋼筋混凝土造,158.15,4.0,0.0,4.0,1,6250000.0
3700,淡水區,24.71,住宅大樓,鋼筋混凝土造,185.98,3.0,2.0,2.0,1,9660000.0
3701,淡水區,25.62,住宅大樓,鋼筋混凝土造,192.19,3.0,2.0,2.0,1,11110000.0
3702,淡水區,19.53,住宅大樓,鋼筋混凝土造,150.33,3.0,2.0,2.0,2,7860000.0
3703,淡水區,19.53,住宅大樓,鋼筋混凝土造,150.33,3.0,2.0,2.0,2,7760000.0
3704,淡水區,12.89,住宅大樓,鋼筋混凝土造,71.78,3.0,2.0,1.0,1,3200000.0
3705,淡水區,7.1,住宅大樓,鋼筋混凝土造,33.7,1.0,0.0,1.0,1,1660000.0
3706,淡水區,7.9,住宅大樓,鋼筋混凝土造,37.33,1.0,0.0,1.0,1,1820000.0
3707,淡水區,20.97,公寓,鋼筋混凝土造,79.7,2.0,1.0,1.0,2,3800000.0
3708,淡水區,21.43,住宅大樓,鋼筋混凝土造,147.72,3.0,0.0,3.0,1,6880000.0
3709,淡水區,46.68,公寓,鋼筋混凝土造,136.04,4.0,1.0,1.0,2,6700000.0
3710,淡水區,21.2,住宅大樓,鋼筋混凝土造,175.15,3.0,2.0,2.0,1,7730000.0
3711,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,6440000.0
3712,淡水區,6.81,套房,鋼筋混凝土造,39.38,1.0,1.0,1.0,1,2350000.0
3713,淡水區,13.74,住宅大樓,鋼筋混凝土造,85.29,2.0,2.0,1.0,1,4200000.0
3714,淡水區,20.65,住宅大樓,鋼筋混凝土造,177.83,2.0,2.0,2.0,1,7540000.0
3715,淡水區,30.41,住宅大樓,鋼筋混凝土造,209.35,4.0,2.0,2.0,1,8250000.0
3716,淡水區,25.67,住宅大樓,鋼筋混凝土造,180.29,4.0,2.0,2.0,1,7900000.0
3717,淡水區,26.37,住宅大樓,鋼筋混凝土造,211.75,4.0,2.0,2.0,1,8130000.0
3718,淡水區,25.67,住宅大樓,鋼筋混凝土造,180.29,4.0,2.0,2.0,1,7370000.0
3719,淡水區,25.67,住宅大樓,鋼筋混凝土造,180.29,4.0,2.0,2.0,1,8350000.0
3720,淡水區,25.67,住宅大樓,鋼筋混凝土造,180.29,4.0,2.0,2.0,1,7800000.0
3721,淡水區,25.25,住宅大樓,鋼筋混凝土造,178.11,4.0,2.0,2.0,1,7700000.0
3722,淡水區,25.25,住宅大樓,鋼筋混凝土造,178.11,4.0,2.0,2.0,1,8150000.0
3723,淡水區,30.48,住宅大樓,鋼筋混凝土造,209.35,4.0,2.0,2.0,1,8650000.0
3724,淡水區,30.9,住宅大樓,鋼筋混凝土造,239.09,4.0,2.0,2.0,1,9750000.0
3725,淡水區,25.25,住宅大樓,鋼筋混凝土造,178.11,4.0,2.0,2.0,1,7100000.0
3726,淡水區,25.25,住宅大樓,鋼筋混凝土造,178.11,4.0,2.0,2.0,1,7300000.0
3727,淡水區,25.25,住宅大樓,鋼筋混凝土造,178.11,4.0,2.0,2.0,1,7400000.0
3728,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,5570000.0
3729,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,5940000.0
3730,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,5700000.0
3731,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,5790000.0
3732,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,5760000.0
3733,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,6040000.0
3734,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.39,2.0,2.0,2.0,1,4590000.0
3735,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.39,2.0,2.0,2.0,1,4510000.0
3736,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.39,2.0,2.0,2.0,1,5040000.0
3737,淡水區,14.23,住宅大樓,鋼筋混凝土造,84.93,2.0,2.0,2.0,1,3840000.0
3738,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,6340000.0
3739,淡水區,19.39,住宅大樓,鋼筋混凝土造,115.52,2.0,2.0,2.0,1,4990000.0
3740,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,6340000.0
3741,淡水區,20.68,公寓,鋼筋混凝土造,93.96,4.0,0.0,4.0,2,5000000.0
3742,淡水區,20.13,住宅大樓,鋼筋混凝土造,135.96,3.0,2.0,1.0,1,6200000.0
3743,淡水區,33.08,公寓,鋼筋混凝土造,121.5,6.0,1.0,6.0,2,5700000.0
3744,淡水區,26.85,住宅大樓,鋼筋混凝土造,221.66,4.0,2.0,2.0,1,10880000.0
3745,淡水區,25.96,住宅大樓,鋼筋混凝土造,214.59,4.0,2.0,2.0,1,10250000.0
3746,淡水區,25.62,住宅大樓,鋼筋混凝土造,192.19,3.0,2.0,2.0,1,11000000.0
3747,淡水區,24.33,住宅大樓,鋼筋混凝土造,159.79,3.0,2.0,2.0,1,7620000.0
3748,淡水區,20.84,住宅大樓,鋼筋混凝土造,140.64,3.0,2.0,2.0,1,7500000.0
3749,淡水區,32.52,公寓,鋼筋混凝土造,110.95,3.0,2.0,1.0,2,4350000.0
3750,淡水區,10.45,住宅大樓,鋼筋混凝土造,85.57,2.0,2.0,1.0,1,4050000.0
3751,淡水區,7.37,華廈,鋼筋混凝土造,37.03,1.0,0.0,1.0,1,1460000.0
3752,淡水區,19.61,住宅大樓,鋼筋混凝土造,128.92,3.0,2.0,2.0,1,5580000.0
3753,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,6190000.0
3754,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,6350000.0
3755,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,5840000.0
3756,淡水區,34.54,公寓,鋼筋混凝土造,102.54,6.0,3.0,3.0,2,5650000.0
3757,淡水區,19.5,住宅大樓,鋼筋混凝土造,133.57,3.0,2.0,2.0,1,5060000.0
3758,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.24,2.0,2.0,2.0,1,4660000.0
3759,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.24,2.0,2.0,2.0,1,5060000.0
3760,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.24,2.0,2.0,2.0,1,4570000.0
3761,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.24,2.0,2.0,2.0,1,5040000.0
3762,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.24,2.0,2.0,2.0,1,4990000.0
3763,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,5590000.0
3764,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,5490000.0
3765,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,5460000.0
3766,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,5740000.0
3767,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,5790000.0
3768,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.99,2.0,2.0,2.0,1,5490000.0
3769,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.99,2.0,2.0,2.0,1,5660000.0
3770,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.99,2.0,2.0,2.0,1,5840000.0
3771,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.99,2.0,2.0,2.0,1,5940000.0
3772,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.99,2.0,2.0,2.0,1,5890000.0
3773,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.99,2.0,2.0,2.0,1,6360000.0
3774,淡水區,15.0,住宅大樓,鋼筋混凝土造,116.85,2.0,2.0,2.0,1,4360000.0
3775,淡水區,15.0,住宅大樓,鋼筋混凝土造,116.85,2.0,2.0,2.0,1,4990000.0
3776,淡水區,15.0,住宅大樓,鋼筋混凝土造,116.85,2.0,2.0,2.0,1,4990000.0
3777,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.25,2.0,2.0,2.0,1,4340000.0
3778,淡水區,19.46,住宅大樓,鋼筋混凝土造,143.55,2.0,2.0,2.0,1,5890000.0
3779,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,6000000.0
3780,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,5550000.0
3781,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.25,2.0,2.0,2.0,1,4440000.0
3782,淡水區,14.23,住宅大樓,鋼筋混凝土造,84.79,2.0,2.0,2.0,1,3690000.0
3783,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,6040000.0
3784,淡水區,15.0,住宅大樓,鋼筋混凝土造,116.84,2.0,2.0,2.0,1,4490000.0
3785,淡水區,15.0,住宅大樓,鋼筋混凝土造,116.84,2.0,2.0,2.0,1,4750000.0
3786,淡水區,14.3,住宅大樓,鋼筋混凝土造,85.38,2.0,2.0,2.0,1,3890000.0
3787,淡水區,14.3,住宅大樓,鋼筋混凝土造,85.38,2.0,2.0,2.0,1,3950000.0
3788,淡水區,15.0,住宅大樓,鋼筋混凝土造,116.84,2.0,2.0,2.0,1,4750000.0
3789,淡水區,15.0,住宅大樓,鋼筋混凝土造,116.84,2.0,2.0,2.0,1,5170000.0
3790,淡水區,15.0,住宅大樓,鋼筋混凝土造,116.84,2.0,2.0,2.0,1,5030000.0
3791,淡水區,19.46,住宅大樓,鋼筋混凝土造,143.55,2.0,2.0,2.0,1,5740000.0
3792,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,5820000.0
3793,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,6020000.0
3794,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,6150000.0
3795,淡水區,20.09,住宅大樓,鋼筋混凝土造,146.98,2.0,2.0,2.0,1,6350000.0
3796,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.39,2.0,2.0,2.0,1,4990000.0
3797,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.39,2.0,2.0,2.0,1,5140000.0
3798,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.39,2.0,2.0,2.0,1,4870000.0
3799,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.39,2.0,2.0,2.0,1,4400000.0
3800,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.39,2.0,2.0,2.0,1,4400000.0
3801,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.39,2.0,2.0,2.0,1,5040000.0
3802,淡水區,20.65,住宅大樓,鋼筋混凝土造,177.83,2.0,2.0,2.0,1,7540000.0
3803,淡水區,14.86,住宅大樓,鋼筋混凝土造,115.8,2.0,2.0,2.0,1,4690000.0
3804,淡水區,14.16,住宅大樓,鋼筋混凝土造,84.35,2.0,2.0,2.0,1,3590000.0
3805,淡水區,14.16,住宅大樓,鋼筋混凝土造,84.35,2.0,2.0,2.0,1,4050000.0
3806,淡水區,14.86,住宅大樓,鋼筋混凝土造,115.8,2.0,2.0,2.0,1,5040000.0
3807,淡水區,14.23,住宅大樓,鋼筋混凝土造,84.79,2.0,2.0,2.0,1,3630000.0
3808,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.39,2.0,2.0,2.0,1,5070000.0
3809,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.39,2.0,2.0,2.0,1,5130000.0
3810,淡水區,14.93,住宅大樓,鋼筋混凝土造,116.39,2.0,2.0,2.0,1,4840000.0
3811,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,5990000.0
3812,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,5790000.0
3813,淡水區,20.65,住宅大樓,鋼筋混凝土造,177.85,2.0,2.0,2.0,1,6790000.0
3814,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,5690000.0
3815,淡水區,36.24,公寓,鋼筋混凝土造,118.22,3.0,1.0,3.0,2,4650000.0
3816,淡水區,19.95,住宅大樓,鋼筋混凝土造,146.4,2.0,2.0,2.0,1,5690000.0
3817,淡水區,17.78,華廈,鋼筋混凝土造,109.63,3.0,2.0,2.0,2,5150000.0
3818,淡水區,33.59,住宅大樓,鋼筋混凝土造,222.16,4.0,2.0,2.0,1,11930000.0
3819,淡水區,19.52,華廈,鋼筋混凝土造,62.05,0.0,0.0,0.0,1,3520000.0
3820,淡水區,31.23,公寓,鋼筋混凝土造,106.93,9.0,0.0,9.0,2,6000000.0
3821,淡水區,30.21,華廈,鋼筋混凝土造,138.31,2.0,1.0,2.0,1,6800000.0
3822,淡水區,22.88,住宅大樓,鋼筋混凝土造,142.79,4.0,1.0,2.0,1,6980000.0
3823,淡水區,33.59,住宅大樓,鋼筋混凝土造,222.16,4.0,2.0,2.0,1,11930000.0
3824,淡水區,33.59,住宅大樓,鋼筋混凝土造,222.16,4.0,2.0,2.0,1,11930000.0
3825,淡水區,34.53,華廈,鋼筋混凝土造,181.86,4.0,2.0,2.0,2,10000000.0
3826,淡水區,24.37,住宅大樓,鋼筋混凝土造,167.44,3.0,2.0,2.0,1,8840000.0
3827,淡水區,21.74,住宅大樓,鋼筋混凝土造,153.07,3.0,2.0,2.0,1,8050000.0
3828,淡水區,33.59,住宅大樓,鋼筋混凝土造,222.16,4.0,2.0,2.0,1,11930000.0
3829,淡水區,24.37,住宅大樓,鋼筋混凝土造,167.44,3.0,2.0,2.0,1,8870000.0
3830,淡水區,22.26,住宅大樓,鋼筋混凝土造,206.15,3.0,2.0,2.0,1,11000000.0
3831,淡水區,32.27,華廈,鋼筋混凝土造,196.0,3.0,2.0,2.0,1,10000000.0
3832,淡水區,34.09,華廈,鋼筋混凝土造,205.13,3.0,2.0,2.0,1,12300000.0
3833,淡水區,26.23,住宅大樓,鋼筋混凝土造,178.72,3.0,2.0,2.0,1,10200000.0
3834,淡水區,38.12,公寓,鋼筋混凝土造,118.45,5.0,0.0,5.0,2,6400000.0
3835,淡水區,7.98,住宅大樓,鋼筋混凝土造,58.21,1.0,1.0,1.0,1,3370000.0
3836,淡水區,19.53,住宅大樓,鋼筋混凝土造,150.05,3.0,2.0,2.0,2,7800000.0
3837,淡水區,4.98,公寓,鋼筋混凝土造,22.75,1.0,0.0,1.0,2,870000.0
3838,淡水區,11.99,華廈,鋼筋混凝土造,53.46,2.0,0.0,2.0,1,3450000.0
