,District,L_area,MainMaterial,B_area,House/Building/Fang,LivingR,BathR,Price,PropertyType2,td,jw
11199,林口區,28.92,鋼筋混凝土造,148.31,3.0,2.0,2.0,11200000.0,華廈,1,1
11200,新莊區,30.05,鋼筋混凝土造,95.04,3.0,2.0,1.0,6500000.0,公寓,1,1
11202,新莊區,13.84,鋼筋混凝土造,120.56,3.0,1.0,2.0,10000000.0,華廈,1,1
11203,新莊區,16.73,鋼筋混凝土造,122.03,3.0,2.0,2.0,11000000.0,華廈,1,1
11204,新莊區,13.06,鋼筋混凝土造,106.55,3.0,2.0,2.0,6750000.0,住宅大樓,1,1
11209,板橋區,47.33,加強磚造,96.23,3.0,2.0,2.0,12000000.0,公寓,1,1
11211,土城區,30.16,鋼筋混凝土造,103.99,3.0,1.0,1.0,6100000.0,公寓,1,1
11215,土城區,25.33,鋼筋混凝土造,99.76,3.0,2.0,2.0,8200000.0,公寓,1,1
11216,土城區,11.18,鋼筋混凝土造,82.82,1.0,1.0,1.0,6550000.0,住宅大樓,1,1
11220,土城區,23.73,鋼筋混凝土造,90.12,3.0,2.0,1.0,7500000.0,公寓,1,1
11221,土城區,10.35,鋼筋混凝土造,87.76,2.0,2.0,1.0,6590000.0,住宅大樓,1,1
11223,板橋區,12.6,鋼筋混凝土造,116.72,3.0,2.0,2.0,8420000.0,住宅大樓,1,1
11224,板橋區,22.68,鋼筋混凝土造,201.04,4.0,2.0,2.0,23800000.0,住宅大樓,1,1
11225,土城區,27.1,鋼筋混凝土造,94.38,2.0,2.0,1.0,6850000.0,公寓,1,1
11229,土城區,23.49,鋼筋混凝土造,92.66,3.0,2.0,1.0,7500000.0,公寓,2,1
11230,土城區,13.36,鋼筋混凝土造,113.88,3.0,2.0,2.0,10300000.0,住宅大樓,1,1
11231,土城區,2.84,鋼筋混凝土造,26.06,1.0,1.0,1.0,2600000.0,套房,1,1
11232,板橋區,15.55,鋼筋混凝土造,65.98,3.0,1.0,1.0,3800000.0,公寓,1,1
11236,板橋區,11.99,鋼筋混凝土造,149.69,3.0,2.0,2.0,24080000.0,住宅大樓,1,2
11237,板橋區,29.5,鋼筋混凝土造,83.68,2.0,1.0,1.0,7150000.0,公寓,1,1
11238,板橋區,27.57,鋼筋混凝土造,106.67,3.0,2.0,2.0,10000000.0,公寓,2,1
11239,板橋區,19.33,鋼筋混凝土造,129.43,3.0,2.0,2.0,16000000.0,住宅大樓,1,1
11240,土城區,29.6,鋼筋混凝土造,91.1,4.0,2.0,2.0,9000000.0,公寓,1,1
11243,汐止區,23.32,鋼筋混凝土造,128.25,3.0,2.0,2.0,11100000.0,華廈,1,1
11244,汐止區,21.2,鋼筋混凝土造,90.55,3.0,2.0,2.0,9200000.0,公寓,1,1
11247,新店區,27.2,鋼筋混凝土造,148.88,3.0,2.0,2.0,24000000.0,華廈,1,1
11248,新店區,24.76,鋼筋混凝土造,98.38,3.0,2.0,1.0,6200000.0,公寓,1,1
11249,新店區,35.26,鋼筋混凝土造,95.43,3.0,2.0,1.0,6250000.0,公寓,2,1
11250,新店區,6.22,鋼筋混凝土造,34.5,1.0,0.0,1.0,2750000.0,套房,2,1
11252,新店區,20.19,鋼筋混凝土造,102.48,3.0,2.0,2.0,10700000.0,公寓,1,1
11253,深坑區,40.0,鋼筋混凝土造,107.32,3.0,2.0,2.0,3600000.0,公寓,2,1
11256,新莊區,23.58,鋼筋混凝土造,77.93,3.0,2.0,1.0,4000000.0,公寓,1,1
11257,新莊區,26.12,鋼筋混凝土造,98.4,3.0,2.0,1.0,6950000.0,公寓,1,1
11258,新莊區,22.81,加強磚造,70.35,3.0,2.0,1.0,5400000.0,公寓,1,1
11259,新莊區,23.58,鋼筋混凝土造,144.53,3.0,2.0,2.0,13000000.0,華廈,1,1
11264,淡水區,17.18,鋼筋混凝土造,125.68,2.0,2.0,1.0,6200000.0,住宅大樓,1,1
11265,淡水區,24.34,鋼筋混凝土造,153.66,3.0,2.0,2.0,8250000.0,住宅大樓,1,1
11266,淡水區,33.6,鋼筋混凝土造,116.78,7.0,0.0,7.0,4800000.0,公寓,1,1
11267,淡水區,17.18,鋼筋混凝土造,94.8,2.0,2.0,1.0,5800000.0,住宅大樓,1,1
11268,淡水區,17.89,鋼筋混凝土造,127.03,2.0,2.0,1.0,6130000.0,住宅大樓,1,1
11269,淡水區,17.89,鋼筋混凝土造,127.03,2.0,2.0,1.0,6150000.0,住宅大樓,1,1
11270,淡水區,17.89,鋼筋混凝土造,129.11,2.0,2.0,1.0,6450000.0,住宅大樓,1,1
11271,淡水區,17.18,鋼筋混凝土造,125.68,2.0,2.0,1.0,6250000.0,住宅大樓,1,1
11274,淡水區,17.18,鋼筋混凝土造,125.69,2.0,2.0,1.0,6630000.0,住宅大樓,1,1
11275,淡水區,24.34,鋼筋混凝土造,198.66,3.0,2.0,2.0,9580000.0,住宅大樓,1,1
11276,淡水區,17.18,鋼筋混凝土造,125.69,2.0,2.0,1.0,6400000.0,住宅大樓,1,1
11277,淡水區,15.81,鋼筋混凝土造,117.9,2.0,1.0,1.0,5910000.0,住宅大樓,1,1
11278,淡水區,33.59,鋼筋混凝土造,222.16,4.0,2.0,2.0,11850000.0,住宅大樓,1,1
11279,淡水區,17.18,鋼筋混凝土造,125.69,2.0,2.0,1.0,6700000.0,住宅大樓,1,1
11281,三芝區,20.51,鋼筋混凝土造,141.44,3.0,2.0,2.0,2990000.0,華廈,1,1
11282,淡水區,32.18,鋼筋混凝土造,274.01,3.0,2.0,2.0,26500000.0,住宅大樓,1,1
11283,汐止區,21.7,鋼筋混凝土造,117.2,3.0,2.0,2.0,9500000.0,華廈,1,1
11285,汐止區,10.46,鋼筋混凝土造,76.42,4.0,1.0,1.0,4500000.0,住宅大樓,2,1
11286,汐止區,22.6,鋼筋混凝土造,94.43,3.0,2.0,1.0,8500000.0,公寓,1,1
11287,汐止區,11.58,鋼筋混凝土造,106.94,2.0,1.0,1.0,7000000.0,住宅大樓,1,1
11290,汐止區,23.75,鋼筋混凝土造,83.29,3.0,2.0,1.0,6150000.0,公寓,2,1
11291,汐止區,22.81,鋼筋混凝土造,86.25,3.0,2.0,1.0,6800000.0,公寓,4,1
11296,淡水區,9.62,鋼骨鋼筋混凝土造,107.98,1.0,1.0,1.0,11600000.0,住宅大樓,1,2
11298,淡水區,9.62,鋼筋混凝土造,122.6,3.0,2.0,2.0,9580000.0,住宅大樓,1,1
11301,淡水區,9.04,鋼筋混凝土造,133.6,3.0,2.0,2.0,5300000.0,住宅大樓,1,1
11304,淡水區,5.0,鋼筋混凝土造,27.97,1.0,0.0,0.0,1030000.0,套房,1,1
11305,八里區,4.76,鋼筋混凝土造,43.32,1.0,1.0,1.0,2350000.0,住宅大樓,1,1
11307,新莊區,15.04,鋼筋混凝土造,126.43,3.0,2.0,2.0,13500000.0,華廈,1,2
11311,五股區,13.93,鋼筋混凝土造,108.95,3.0,2.0,2.0,5878000.0,華廈,1,1
11312,林口區,15.54,鋼筋混凝土造,73.15,3.0,1.0,1.0,4450000.0,華廈,1,1
11313,林口區,32.73,鋼筋混凝土造,140.57,0.0,0.0,0.0,7500000.0,華廈,1,1
11315,新莊區,14.77,鋼筋混凝土造,145.64,3.0,2.0,2.0,10250000.0,住宅大樓,1,1
11316,新莊區,21.78,鋼筋混凝土造,72.02,2.0,2.0,1.0,4380000.0,公寓,1,1
11317,新莊區,15.79,鋼筋混凝土造,121.45,2.0,2.0,1.0,7080000.0,住宅大樓,1,2
11318,新莊區,34.32,加強磚造,73.85,3.0,1.0,2.0,8350000.0,公寓,1,1
11321,新店區,8.83,鋼筋混凝土造,71.38,3.0,1.0,1.0,8800000.0,住宅大樓,2,1
11323,新店區,16.45,鋼筋混凝土造,125.97,2.0,1.0,1.0,12380000.0,住宅大樓,1,1
11324,新店區,7.56,鋼筋混凝土造,58.01,2.0,1.0,1.0,6150000.0,住宅大樓,1,1
11326,新店區,32.1,鋼筋混凝土造,112.77,3.0,2.0,2.0,10600000.0,公寓,1,1
11327,新店區,15.64,鋼筋混凝土造,199.35,4.0,2.0,2.0,24700000.0,住宅大樓,2,1
11328,新店區,42.79,鋼筋混凝土造,172.22,5.0,2.0,2.0,19300000.0,華廈,2,1
11329,新店區,10.94,鋼筋混凝土造,83.32,2.0,2.0,1.0,9500000.0,住宅大樓,2,1
11332,汐止區,6.45,鋼筋混凝土造,80.86,2.0,2.0,1.0,7250000.0,住宅大樓,1,1
11333,汐止區,6.22,鋼筋混凝土造,69.25,1.0,0.0,1.0,8650000.0,住宅大樓,1,1
11334,汐止區,19.8,鋼筋混凝土造,74.59,3.0,1.0,1.0,5000000.0,公寓,1,1
11336,板橋區,5.58,鋼筋混凝土造,40.12,1.0,1.0,1.0,5700000.0,住宅大樓,1,1
11339,板橋區,11.35,鋼筋混凝土造,120.5,2.0,1.0,1.0,17200000.0,住宅大樓,1,1
11340,板橋區,6.95,鋼骨混凝土造,65.86,1.0,1.0,1.0,5300000.0,住宅大樓,1,1
11341,板橋區,2.85,見其他登記事項,57.69,1.0,1.0,1.0,9880000.0,套房,1,1
11342,土城區,6.54,鋼筋混凝土造,106.42,2.0,1.0,1.0,5980000.0,住宅大樓,2,1
11343,板橋區,11.41,鋼筋混凝土造,117.47,3.0,2.0,2.0,13100000.0,住宅大樓,2,1
11345,土城區,33.94,鋼筋混凝土造,184.37,4.0,2.0,2.0,16600000.0,住宅大樓,1,1
11346,土城區,32.54,鋼筋混凝土造,87.74,3.0,2.0,1.0,7500000.0,公寓,1,1
11347,板橋區,32.39,鋼筋混凝土造,170.11,3.0,2.0,2.0,19000000.0,住宅大樓,1,1
11349,土城區,26.6,鋼筋混凝土造,91.25,3.0,2.0,2.0,6880000.0,公寓,3,1
11350,新莊區,18.13,鋼筋混凝土造,76.3,3.0,2.0,1.0,6700000.0,公寓,1,1
11353,林口區,66.93,鋼筋混凝土造,174.65,4.0,2.0,2.0,9200000.0,其他,1,1
11354,林口區,21.69,鋼筋混凝土造,154.23,3.0,2.0,2.0,8500000.0,華廈,1,1
11355,新莊區,22.58,鋼筋混凝土造,70.3,2.0,1.0,1.0,4600000.0,公寓,1,1
11362,新莊區,18.4,鋼筋混凝土造,150.83,4.0,2.0,2.0,15250000.0,住宅大樓,1,1
11367,新莊區,14.88,鋼筋混凝土造,73.59,2.0,1.0,1.0,5360000.0,華廈,2,1
11369,蘆洲區,24.77,鋼筋混凝土造,142.83,3.0,2.0,2.0,9700000.0,住宅大樓,1,1
11370,三重區,33.87,鋼筋混凝土造,220.32,4.0,2.0,2.0,24000000.0,住宅大樓,1,1
11371,蘆洲區,34.98,鋼筋混凝土造,202.13,4.0,2.0,2.0,12400000.0,華廈,1,2
11372,三重區,16.05,鋼筋混凝土造,125.75,2.0,2.0,1.0,10200000.0,住宅大樓,1,1
11374,三重區,3.21,鋼筋混凝土造,35.95,1.0,0.0,1.0,3980000.0,住宅大樓,1,1
11375,蘆洲區,26.12,鋼筋混凝土造,148.55,3.0,2.0,2.0,11000000.0,華廈,1,1
11377,蘆洲區,19.2,鋼筋混凝土造,53.0,2.0,1.0,1.0,5000000.0,公寓,3,1
11379,三重區,9.61,鋼筋混凝土造,127.24,2.0,2.0,1.0,10000000.0,住宅大樓,1,1
11380,三重區,13.08,鋼筋混凝土造,38.83,2.0,1.0,1.0,4600000.0,公寓,1,1
11381,三重區,50.0,加強磚造,77.36,2.0,2.0,2.0,6000000.0,透天厝,1,1
11382,蘆洲區,28.88,鋼筋混凝土造,99.58,3.0,1.0,2.0,5500000.0,公寓,1,1
11383,三重區,18.6,鋼筋混凝土造,89.53,3.0,2.0,2.0,8800000.0,公寓,3,1
11384,蘆洲區,36.31,鋼筋混凝土造,130.44,5.0,2.0,3.0,11600000.0,華廈,1,1
11385,蘆洲區,14.14,鋼筋混凝土造,106.66,3.0,2.0,2.0,9800000.0,住宅大樓,1,2
11388,三重區,2.68,鋼筋混凝土造,41.55,1.0,1.0,1.0,4000000.0,住宅大樓,2,1
11389,永和區,33.36,鋼筋混凝土造,100.18,3.0,2.0,2.0,9850000.0,公寓,1,1
11390,永和區,26.94,鋼筋混凝土造,88.32,3.0,2.0,2.0,9500000.0,公寓,2,1
11392,中和區,40.87,鋼筋混凝土造,154.79,4.0,2.0,2.0,11900000.0,公寓,1,1
11393,中和區,9.14,鋼筋混凝土造,74.72,2.0,2.0,1.0,7500000.0,住宅大樓,1,1
11395,中和區,15.65,見其他登記事項,136.46,3.0,2.0,2.0,13600000.0,住宅大樓,1,1
11396,中和區,25.88,鋼筋混凝土造,87.89,3.0,1.0,2.0,10720000.0,公寓,2,1
11397,中和區,19.92,加強磚造,59.38,2.0,1.0,1.0,6800000.0,公寓,1,1
11398,永和區,15.68,鋼筋混凝土造,150.88,4.0,2.0,2.0,16000000.0,住宅大樓,2,1
11399,中和區,2.58,鋼筋混凝土造,35.18,1.0,1.0,1.0,3100000.0,住宅大樓,1,1
11400,永和區,22.38,鋼筋混凝土造,94.91,5.0,0.0,5.0,10100000.0,公寓,2,1
11401,中和區,21.75,鋼筋混凝土造,82.88,3.0,1.0,1.0,6650000.0,公寓,1,1
11403,中和區,29.8,鋼筋混凝土造,164.14,3.0,2.0,2.0,13900000.0,華廈,1,1
11415,淡水區,60.7,鋼筋混凝土造,223.32,3.0,2.0,2.0,8000000.0,公寓,1,2
11416,淡水區,403.0,加強磚造,259.02,3.0,2.0,2.0,13000000.0,公寓,1,1
11419,淡水區,20.21,鋼筋混凝土造,142.94,2.0,2.0,1.0,6880000.0,住宅大樓,1,1
11420,淡水區,20.21,鋼筋混凝土造,142.94,2.0,2.0,1.0,6660000.0,住宅大樓,1,1
11421,淡水區,20.21,鋼筋混凝土造,142.94,2.0,2.0,1.0,7000000.0,住宅大樓,1,1
11422,淡水區,24.23,鋼筋混凝土造,170.67,3.0,2.0,2.0,8160000.0,住宅大樓,1,1
11423,淡水區,24.23,鋼筋混凝土造,170.67,3.0,2.0,2.0,8420000.0,住宅大樓,1,1
11424,淡水區,27.72,鋼筋混凝土造,195.06,3.0,2.0,2.0,9900000.0,住宅大樓,1,1
11425,淡水區,27.72,鋼筋混凝土造,195.06,3.0,2.0,2.0,9500000.0,住宅大樓,1,1
11426,淡水區,27.72,鋼筋混凝土造,195.06,3.0,2.0,2.0,9800000.0,住宅大樓,1,1
11427,淡水區,27.72,鋼筋混凝土造,195.06,3.0,2.0,2.0,9950000.0,住宅大樓,1,1
11428,淡水區,27.72,鋼筋混凝土造,195.06,3.0,2.0,2.0,10240000.0,住宅大樓,1,1
11429,淡水區,35.19,鋼筋混凝土造,249.91,3.0,2.0,2.0,12900000.0,住宅大樓,1,1
11430,淡水區,20.16,鋼筋混凝土造,142.86,2.0,2.0,1.0,6690000.0,住宅大樓,1,1
11431,淡水區,20.16,鋼筋混凝土造,142.86,2.0,2.0,1.0,6730000.0,住宅大樓,1,1
11432,淡水區,20.16,鋼筋混凝土造,142.86,2.0,2.0,1.0,6810000.0,住宅大樓,1,1
11433,淡水區,20.16,鋼筋混凝土造,142.86,2.0,2.0,1.0,7000000.0,住宅大樓,1,1
11434,淡水區,20.16,鋼筋混凝土造,142.86,2.0,2.0,1.0,6950000.0,住宅大樓,1,1
11435,淡水區,20.16,鋼筋混凝土造,142.86,2.0,2.0,1.0,7000000.0,住宅大樓,1,1
11436,淡水區,24.23,鋼筋混凝土造,170.67,3.0,2.0,2.0,8200000.0,住宅大樓,1,1
11437,淡水區,24.23,鋼筋混凝土造,170.67,3.0,2.0,2.0,7930000.0,住宅大樓,1,1
11438,淡水區,24.23,鋼筋混凝土造,170.67,3.0,2.0,2.0,8350000.0,住宅大樓,1,1
11439,淡水區,24.47,鋼筋混凝土造,173.9,3.0,2.0,2.0,9300000.0,住宅大樓,1,1
11440,淡水區,26.67,鋼筋混凝土造,187.84,3.0,2.0,2.0,9150000.0,住宅大樓,1,1
11441,淡水區,26.67,鋼筋混凝土造,187.84,3.0,2.0,2.0,8630000.0,住宅大樓,1,1
11442,淡水區,26.67,鋼筋混凝土造,187.84,3.0,2.0,2.0,9020000.0,住宅大樓,1,1
11443,淡水區,26.67,鋼筋混凝土造,187.84,3.0,2.0,2.0,8980000.0,住宅大樓,1,1
11444,淡水區,163.75,加強磚造,153.7,5.0,2.0,2.0,4600000.0,透天厝,1,1
11448,淡水區,5.24,鋼筋混凝土造,27.54,1.0,0.0,1.0,1250000.0,華廈,1,1
11450,淡水區,29.73,鋼筋混凝土造,86.7,6.0,1.0,6.0,4050000.0,公寓,1,1
11451,淡水區,26.62,鋼筋混凝土造,168.73,3.0,2.0,2.0,6950000.0,住宅大樓,2,1
11452,淡水區,26.62,鋼筋混凝土造,88.45,3.0,1.0,1.0,2600000.0,公寓,1,1
11453,淡水區,9.65,鋼筋混凝土造,46.03,1.0,0.0,1.0,1780000.0,華廈,3,1
11454,淡水區,19.95,鋼筋混凝土造,146.4,2.0,2.0,2.0,6130000.0,住宅大樓,1,1
11455,淡水區,20.09,鋼筋混凝土造,146.98,2.0,2.0,2.0,6540000.0,住宅大樓,1,1
11456,淡水區,19.95,鋼筋混凝土造,146.4,2.0,2.0,2.0,6370000.0,住宅大樓,1,1
11457,淡水區,19.95,鋼筋混凝土造,146.4,2.0,2.0,2.0,5660000.0,住宅大樓,1,1
11458,淡水區,25.25,鋼筋混凝土造,178.11,4.0,2.0,2.0,7600000.0,住宅大樓,1,1
11459,淡水區,14.93,鋼筋混凝土造,116.39,2.0,2.0,2.0,4730000.0,住宅大樓,1,1
11460,淡水區,14.93,鋼筋混凝土造,116.39,2.0,2.0,2.0,5110000.0,住宅大樓,1,1
11461,淡水區,30.2,鋼筋混凝土造,207.64,4.0,2.0,2.0,8950000.0,住宅大樓,1,1
11462,淡水區,30.9,鋼筋混凝土造,239.09,4.0,2.0,2.0,9800000.0,住宅大樓,1,1
11463,淡水區,25.67,鋼筋混凝土造,180.29,4.0,2.0,2.0,8200000.0,住宅大樓,1,1
11464,淡水區,25.67,鋼筋混凝土造,180.29,4.0,2.0,2.0,7700000.0,住宅大樓,1,1
11465,淡水區,19.95,鋼筋混凝土造,146.4,2.0,2.0,2.0,6130000.0,住宅大樓,1,1
11467,淡水區,30.41,鋼筋混凝土造,209.35,4.0,2.0,2.0,8930000.0,住宅大樓,1,1
11468,淡水區,30.48,鋼筋混凝土造,209.35,4.0,2.0,2.0,8680000.0,住宅大樓,1,1
11469,淡水區,30.2,鋼筋混凝土造,207.64,4.0,2.0,2.0,8620000.0,住宅大樓,1,1
11471,樹林區,27.8,鋼筋混凝土造,97.73,3.0,1.0,1.0,6000000.0,公寓,1,1
11472,鶯歌區,16.62,鋼筋混凝土造,133.76,3.0,2.0,2.0,6800000.0,住宅大樓,1,1
11473,樹林區,14.6,鋼筋混凝土造,132.47,3.0,2.0,2.0,10100000.0,住宅大樓,1,1
11475,鶯歌區,26.9,鋼筋混凝土造,139.48,2.0,2.0,1.0,5000000.0,住宅大樓,1,1
11477,樹林區,15.28,鋼筋混凝土造,97.89,3.0,2.0,2.0,6270000.0,住宅大樓,1,1
11478,樹林區,10.99,鋼筋混凝土造,68.83,2.0,2.0,1.0,4500000.0,住宅大樓,1,1
11479,鶯歌區,19.71,鋼筋混凝土造,109.3,3.0,1.0,1.0,4450000.0,華廈,1,1
11481,土城區,8.45,鋼筋混凝土造,114.81,3.0,2.0,2.0,7900000.0,住宅大樓,1,1
11482,板橋區,29.75,鋼筋混凝土造,75.35,4.0,3.0,1.0,6900000.0,公寓,1,1
11483,土城區,15.17,鋼筋混凝土造,84.31,2.0,2.0,1.0,8650000.0,住宅大樓,1,1
11487,淡水區,26.86,鋼筋混凝土造,194.85,3.0,2.0,2.0,12500000.0,住宅大樓,1,1
11488,淡水區,21.8,鋼筋混凝土造,90.2,2.0,2.0,1.0,6080000.0,華廈,1,1
11489,新店區,5.99,鋼筋混凝土造,101.63,2.0,2.0,1.0,10100000.0,住宅大樓,1,1
11490,淡水區,7.58,鋼筋混凝土造,104.64,3.0,2.0,2.0,4500000.0,住宅大樓,1,1
11491,淡水區,8.82,鋼筋混凝土造,50.71,1.0,1.0,1.0,2450000.0,套房,1,1
11492,淡水區,29.6,鋼筋混凝土造,93.45,2.0,1.0,1.0,5000000.0,公寓,3,1
11496,三芝區,23.67,鋼筋混凝土造,103.59,1.0,1.0,1.0,1700000.0,華廈,1,1
11497,淡水區,15.63,鋼筋混凝土造,95.59,2.0,2.0,2.0,6890000.0,華廈,1,1
11501,蘆洲區,24.42,鋼筋混凝土造,122.06,3.0,2.0,2.0,10100000.0,其他,1,1
11502,三重區,29.34,加強磚造,84.0,3.0,2.0,1.0,7380000.0,公寓,1,1
11509,樹林區,7.64,鋼筋混凝土造,82.67,3.0,1.0,2.0,5000000.0,住宅大樓,1,1
11510,中和區,27.35,鋼筋混凝土造,157.03,4.0,2.0,2.0,21350000.0,華廈,1,1
11511,中和區,21.68,鋼筋混凝土造,93.36,3.0,2.0,1.0,9330000.0,公寓,2,1
11512,中和區,25.11,鋼筋混凝土造,93.22,3.0,2.0,1.0,6500000.0,公寓,1,1
11513,中和區,5.74,鋼筋混凝土造,63.65,2.0,2.0,1.0,7600000.0,住宅大樓,2,1
11514,蘆洲區,36.5,鋼筋混凝土造,94.0,2.0,1.0,1.0,7300000.0,公寓,1,1
11515,蘆洲區,31.88,鋼筋混凝土造,104.0,2.0,1.0,1.0,10600000.0,公寓,1,1
11516,三重區,29.38,鋼筋混凝土造,95.0,4.0,2.0,1.0,6900000.0,公寓,1,1
11517,蘆洲區,14.27,鋼筋混凝土造,90.23,2.0,2.0,1.0,7680000.0,住宅大樓,1,1
11518,三重區,13.36,鋼筋混凝土造,138.63,1.0,2.0,1.0,10100000.0,住宅大樓,1,1
11519,三重區,20.0,鋼筋混凝土造,88.14,3.0,2.0,2.0,5300000.0,公寓,1,1
11520,三重區,67.26,鋼筋混凝土造,467.09,0.0,0.0,0.0,57000000.0,住宅大樓,1,1
11521,蘆洲區,12.28,鋼筋混凝土造,88.84,3.0,1.0,2.0,5500000.0,華廈,1,1
11523,板橋區,22.03,鋼筋混凝土造,66.27,1.0,1.0,1.0,4500000.0,公寓,1,1
11524,板橋區,35.75,加強磚造,72.92,4.0,2.0,2.0,12000000.0,公寓,1,1
11526,樹林區,69.58,鋼筋混凝土造,208.19,4.0,3.0,3.0,10150000.0,透天厝,1,1
11527,樹林區,29.31,鋼筋混凝土造,205.32,4.0,2.0,3.0,12000000.0,住宅大樓,1,1
11528,板橋區,25.17,鋼筋混凝土造,104.07,3.0,2.0,2.0,7800000.0,公寓,1,1
11533,板橋區,29.5,鋼筋混凝土造,91.47,3.0,2.0,1.0,7600000.0,公寓,1,1
11536,林口區,26.41,鋼筋混凝土造,156.25,4.0,2.0,2.0,9500000.0,住宅大樓,1,1
11537,五股區,33.49,鋼筋混凝土造,169.71,4.0,2.0,2.0,11500000.0,華廈,1,1
11538,林口區,7.23,鋼筋混凝土造,39.83,1.0,1.0,1.0,2770000.0,華廈,1,1
11541,泰山區,16.25,加強磚造,56.97,2.0,1.0,1.0,2600000.0,公寓,1,1
11544,新店區,9.38,鋼筋混凝土造,136.58,3.0,1.0,2.0,15200000.0,住宅大樓,2,1
11547,汐止區,7.05,鋼筋混凝土造,81.91,2.0,2.0,1.0,7700000.0,住宅大樓,1,1
11548,汐止區,6.65,鋼筋混凝土造,50.39,1.0,1.0,1.0,4250000.0,華廈,1,1
11549,汐止區,18.92,鋼筋混凝土造,132.71,3.0,2.0,2.0,7380000.0,華廈,1,1
11552,淡水區,34.92,鋼筋混凝土造,108.81,5.0,2.0,2.0,4150000.0,公寓,1,1
11557,汐止區,7.9,鋼筋混凝土造,99.29,3.0,2.0,2.0,8350000.0,住宅大樓,1,1
11559,新店區,36.56,鋼筋混凝土造,60.9,2.0,1.0,1.0,2800000.0,公寓,2,1
11560,新莊區,42.15,鋼筋混凝土造,131.71,3.0,2.0,2.0,6700000.0,公寓,1,1
11561,五股區,15.19,鋼筋混凝土造,125.91,2.0,2.0,2.0,5700000.0,住宅大樓,1,1
11562,林口區,125.8,鋼筋混凝土造,369.45,5.0,2.0,5.0,24640000.0,透天厝,1,1
11571,三峽區,21.03,鋼筋混凝土造,167.66,3.0,2.0,2.0,11550000.0,住宅大樓,1,1
11572,三重區,23.0,鋼筋混凝土造,91.98,4.0,2.0,1.0,6950000.0,公寓,1,1
11574,三重區,4.22,鋼筋混凝土造,32.36,1.0,1.0,1.0,3630000.0,套房,1,1
11577,中和區,27.66,鋼筋混凝土造,100.2,3.0,2.0,2.0,7350000.0,公寓,2,1
11578,永和區,36.0,鋼筋混凝土造,129.11,3.0,2.0,2.0,14250000.0,公寓,1,1
11579,中和區,36.79,鋼筋混凝土造,73.5,3.0,2.0,2.0,8000000.0,公寓,1,1
11580,永和區,26.45,鋼筋混凝土造,151.61,3.0,2.0,2.0,16500000.0,住宅大樓,1,1
11581,中和區,36.3,鋼筋混凝土造,78.61,3.0,2.0,1.0,5200000.0,公寓,1,1
11586,中和區,33.26,加強磚造,67.16,3.0,1.0,1.0,6500000.0,公寓,1,1
11589,永和區,7.04,鋼筋混凝土造,39.03,1.0,0.0,1.0,4400000.0,套房,1,1
11590,蘆洲區,37.91,鋼筋混凝土造,130.55,4.0,1.0,2.0,8800000.0,公寓,1,1
11592,三重區,18.67,鋼筋混凝土造,59.74,2.0,1.0,1.0,6700000.0,公寓,1,1
11593,淡水區,13.49,鋼筋混凝土造,64.13,3.0,1.0,3.0,3100000.0,住宅大樓,1,1
11594,淡水區,17.96,鋼筋混凝土造,95.46,2.0,1.0,1.0,6500000.0,住宅大樓,1,1
11595,三芝區,47.74,鋼筋混凝土造,201.02,2.0,2.0,2.0,5000000.0,套房,1,2
11596,淡水區,18.52,鋼筋混凝土造,58.02,2.0,0.0,2.0,3180000.0,華廈,1,1
11597,淡水區,7.52,鋼筋混凝土造,71.11,2.0,1.0,1.0,3250000.0,住宅大樓,1,1
11598,淡水區,48.59,鋼筋混凝土造,397.12,3.0,2.0,3.0,52000000.0,住宅大樓,1,1
11599,瑞芳區,30.35,加強磚造,68.95,2.0,1.0,1.0,3600000.0,公寓,1,1
11600,淡水區,5.17,鋼筋混凝土造,31.45,1.0,1.0,1.0,1320000.0,套房,1,1
11603,淡水區,25.72,鋼筋混凝土造,147.76,3.0,2.0,2.0,8100000.0,住宅大樓,1,1
11604,淡水區,20.95,鋼筋混凝土造,127.56,3.0,2.0,2.0,8600000.0,住宅大樓,1,1
11605,新店區,7.29,鋼筋混凝土造,69.41,2.0,1.0,1.0,6660000.0,住宅大樓,2,2
11606,新店區,2.8,鋼筋混凝土造,28.77,1.0,1.0,1.0,3100000.0,住宅大樓,2,1
11608,新店區,33.22,鋼筋混凝土造,105.0,3.0,1.0,2.0,12200000.0,公寓,1,1
11611,新店區,12.94,鋼筋混凝土造,114.46,2.0,2.0,1.0,9900000.0,住宅大樓,1,1
11615,淡水區,27.95,鋼筋混凝土造,155.16,3.0,2.0,2.0,6400000.0,住宅大樓,1,1
11616,淡水區,12.22,鋼筋混凝土造,134.11,4.0,2.0,2.0,7380000.0,住宅大樓,1,3
11617,淡水區,27.17,鋼筋混凝土造,121.33,3.0,2.0,2.0,10560000.0,住宅大樓,2,1
11618,淡水區,5.38,鋼筋混凝土造,38.93,1.0,1.0,1.0,3190000.0,住宅大樓,2,1
11619,汐止區,9.83,鋼骨鋼筋混凝土造,102.31,3.0,2.0,2.0,8610000.0,住宅大樓,2,1
11621,板橋區,29.75,加強磚造,69.94,2.0,2.0,1.0,8200000.0,公寓,1,1
11622,板橋區,5.11,鋼筋混凝土造,62.36,2.0,2.0,2.0,10880000.0,住宅大樓,2,1
